810 1
0.834473 0.0991211 | -3.34108 
0.785645 0.119629 | -7.10048 
0.811035 0.0737305 | -4.41328 
0.780762 0.0786133 | -6.85881 
0.765137 0.100098 | -8.44162 
0.777832 0.121582 | -7.64375 
0.759277 0.132324 | -8.27707 
0.785645 0.125488 | -6.9603 
0.784668 0.14502 | -6.16082 
0.788574 0.178223 | -3.36413 
0.76416 0.172363 | -4.91356 
0.772949 0.226074 | -1.71709 
0.807129 0.192871 | -1.43319 
0.847168 0.222168 | -1.43376 
0.868652 0.185059 | -2.55524 
0.837402 0.150879 | -2.78435 
0.875488 0.125488 | -5.25031 
0.905762 0.131348 | -6.3882 
0.912598 0.148926 | -5.8841 
0.880371 0.185059 | -3.14551 
0.896973 0.222168 | -2.31369 
0.937012 0.202637 | -3.62111 
0.959473 0.221191 | -3.65476 
0.997559 0.191895 | -2.92159 
0.963379 0.159668 | -3.9324 
0.999512 0.124512 | -2.06283 
0.953613 0.0913086 | -5.51014 
0.940918 0.102051 | -6.13185 
0.930176 0.119629 | -6.43933 
0.900879 0.122559 | -6.42526 
0.902832 0.0932617 | -6.11336 
0.909668 0.0629883 | -4.70179 
0.937012 0.0620117 | -5.17561 
0.905762 0.0336914 | -2.45902 
0.937988 0.000488281 | -4.09143 
0.969238 0.0317383 | -4.8858 
0.999512 0.0307617 | -5.27168 
0.983887 0.0151367 | -5.29311 
0.984863 0.000488281 | -5.40076 
0.601074 0.412598 | -13.4847 
0.603052 0.408337
