754 4
0.250977 -0.999023 | 0.063844 
3.6748 1.76074 | 0.00239481 
3.68066 1.91113 | 0.00448076 
3.56738 1.9541 | 0.00188405 
3.49707 1.95801 | 6.96724e-05 
3.3877 1.93457 | -0.00299786 -12.7293 157.608 
3.44629 1.87207 | -0.00245085 -13.2877 178.73 
3.31934 1.86816 | -0.00550644 -10.8129 100.077 
3.27441 1.91895 | -0.00578752 -10.4846 64.7722 
3.2002 1.97754 | -0.00645042 -9.77991 1.53811 
3.22949 1.88379 | -0.00722578 -9.36923 19.0634 
3.20801 1.9248 | -0.00708578 -9.39609 3.32223 
3.1709 1.88184 | -0.00842456 -8.37412 -33.371 -0.845445 
3.10254 1.93848 | -0.00890076 -7.83584 -76.1055 -0.950192 
3.00098 1.91699 | -0.0109436 -6.14516 -108.298 -0.947719 
3.09668 1.81738 | -0.010648 -6.60933 -91.4485 -0.761874 
3.00293 1.78223 | -0.0126632 -4.92602 -121.753 -0.699873 
3.17676 1.77832 | -0.0096149 -7.52244 -38.8218 -0.647986 
3.2041 1.73145 | -0.00959346 -7.56323 -19.5553 -0.53605 
3.1084 1.7041 | -0.0117069 -5.79148 -96.1469 -0.51015 
3.09473 1.58887 | -0.0129825 -4.63365 -115.341 -0.284591 
3.15723 1.53809 | -0.0121942 -5.21409 -78.7928 -0.199171 
3.2334 1.59863 | -0.0102318 -6.95345 -5.79597 -0.274064 
3.21387 1.52246 | -0.0111809 -6.02717 -31.5561 -0.170961 
3.29199 1.54199 | -0.00940594 -7.53632 43.277 
3.30371 1.65332 | -0.00826323 -8.63688 64.9572 
3.40723 1.65137 | -0.00588872 -10.5695 140.341 
3.46387 1.5791 | -0.00508922 -11.1152 154.05 
3.4541 1.44824 | -0.00615605 -9.92693 138.616 
3.44238 1.31543 | -0.00693161 -8.77358 121.804 
3.31934 1.34082 | -0.00977257 -6.58233 47.3425 
3.28223 1.4248 | -0.0102825 -6.49257 22.6044 
3.35254 1.47168 | -0.00847844 -8.1185 87.2248 
3.27441 1.45996 | -0.0102805 -6.6074 18.8738 
3.2041 1.46387 | -0.0117215 -5.42574 -46.3132 -0.110219 
3.08496 1.46387 | -0.0139722 -3.53185 -132.762 -0.118413 
3.08691 1.34277 | -0.01443 -2.71164 -143.926 -0.0364475 
3.21582 1.22363 | -0.0121755 -4.0086 -59.6431 -0.00615637 
3.09473 1.08301 | -0.0143578 -1.25467 -165.927 -0.000126715 
3.2666 1.06152 | -0.0109319 -3.95791 -28.2713 -3.35514e-05 
3.36621 1.08496 | -0.00876718 -5.90488 58.5126 
3.2998 1.13965 | -0.0103679 -4.97958 10.1013 
3.43457 1.13574 | -0.00721707 -7.51639 101.057 
3.49902 1.06934 | -0.00545465 -8.46336 106.93 
3.54199 1.00293 | -0.0041022 -9.02675 95.1151 
3.63965 1.04004 | -0.00151825 -11.374 49.913 
3.62793 1.16113 | -0.00209506 -11.7744 70.2466 
3.60645 1.24121 | -0.00270213 -11.7728 91.8366 
3.50098 1.2666 | -0.00553024 -9.65605 126.658 
3.52637 1.37598 | -0.00459782 -10.9124 135.552 
3.65527 1.3877 | -0.000969497 -13.8415 72.9126 
3.64355 1.46777 | -0.000944473 -14.1447 89.8272 
3.70605 1.46191 | 0.000867997 
3.72559 1.34473 | 0.000983582 
3.77637 1.27246 | 0.00240184 
3.78027 1.37012 | 0.00276204 
3.83496 1.3877 | 0.00458327 
3.99902 1.27246 | 0.00991736 
3.85645 1.13574 | 0.0049794 
3.99902 0.999023 | 0.0102688 
3.83301 0.858398 | 0.00533406 
3.77637 0.93457 | 0.00305386 
3.72754 0.995117 | 0.00125353 
3.73926 0.913086 | 0.00201634 
3.66504 0.913086 | -0.000213409 -11.3368 17.6789 
3.60449 0.977539 | -0.00227913 -10.2667 66.6013 
3.61035 0.868164 | -0.00150793 -9.89283 52.2149 
3.61816 0.762695 | -0.000475753 -9.63798 36.8271 
3.63379 0.797852 | -0.000325256 -10.128 29.8742 
3.66895 0.81543 | 0.000556947 
3.7373 0.77832 | 0.00291119 
3.66113 0.737305 | 0.00098996 
3.56738 0.702148 | -0.00132408 -8.29287 56.9915 
3.50684 0.702148 | -0.00294324 -7.00027 70.0786 
3.59668 0.666992 | -0.000151885 -8.81627 39.8939 
3.52832 0.606445 | -0.00133258 -7.14002 58.2848 
3.5166 0.532227 | -0.00070639 -6.68094 52.4124 
3.58301 0.55957 | 0.000728608 
3.72168 0.557617 | 0.00478165 
3.79395 0.594727 | 0.00657018 
3.84668 0.672852 | 0.00739439 
3.99902 0.499023 | 0.0147785 
3.97754 0.249023 | 0.01814 
3.74902 0.249023 | 0.0105383 
3.60254 0.116211 | 0.00891715 
3.50098 0.250977 | 0.00343186 
3.62207 0.256836 | 0.00661842 
3.62598 0.375977 | 0.00462424 
3.62402 0.499023 | 0.00269211 
3.56152 0.436523 | 0.00186643 
3.50098 0.438477 | 0.00022458 
3.49902 0.499023 | -0.0007117 -6.22722 49.8992 
3.37402 0.499023 | -0.00380301 -3.73326 5.28344 
3.31152 0.499023 | -0.00523148 -2.56766 -43.5867 -0.130935 
3.31152 0.436523 | -0.00431619 -2.42148 -49.8367 -0.201773 
3.37402 0.374023 | -0.00189432 -3.46043 -7.21656 -0.265317 
3.31152 0.311523 | -0.00225125 -2.18771 -62.3367 -0.397303 
3.31348 0.250977 | -0.00109524 -2.13817 -66.6906 -0.507304 
3.37598 0.250977 | 0.000335664 
3.49902 0.249023 | 0.00341818 
3.49707 0.124023 | 0.00590117 
3.37402 0.124023 | 0.00286057 
3.25098 0.125977 | 8.07808e-05 
3.31348 0.188477 | 0.000130097 
3.31152 0.249023 | -0.00110159 -2.10013 -68.5867 -0.51229 
3.24902 0.249023 | -0.00245193 -0.988779 -126.06 -0.552549 
3.18652 0.249023 | -0.00372415 0.0683165 
3.18652 0.186523 | -0.00249637 0.136371 
3.18848 0.125977 | -0.00119388 0.15146 
3.21973 0.157227 | -0.00122781 -0.393279 -162.678 -0.74895 
3.24902 0.124023 | 8.17574e-05 
3.18652 0.0615234 | 0.000193574 
3.12598 0.0634766 | -0.00100882 1.1856 
3.12402 0.124023 | -0.00238455 1.18774 
3.00293 0.0986328 | -0.00392294 2.99048 
3.00098 0.250977 | -0.00707791 2.88451 
3.14355 0.272461 | -0.00499376 0.733042 
3.13184 0.37793 | -0.00705882 0.746724 
3.14746 0.49707 | -0.00858208 0.238785 
3.00098 0.500977 | -0.011198 2.41454 
3.00488 0.637695 | -0.0128598 1.97093 
3.08496 0.692383 | -0.0120917 0.62693 
3.12012 0.65918 | -0.011109 0.200771 
3.13379 0.655273 | -0.0108131 -0.000386238 -184.551 -0.0364879 
3.21973 0.602539 | -0.00853198 -1.23911 -118.147 -0.0598469 
3.27441 0.508789 | -0.00617862 -1.92585 -76.2434 -0.127465 
3.31738 0.583008 | -0.00620776 -2.90181 -30.1125 -0.0644217 
3.35254 0.55957 | -0.00511504 -3.4867 -3.98612 -0.075575 
3.38184 0.530273 | -0.0040473 -3.96319 13.5192 
3.3877 0.670898 | -0.00559431 -4.49817 31.2407 
3.48535 0.694336 | -0.00342175 -6.52657 68.7943 
3.31934 0.741211 | -0.007866 -3.46131 -12.6184 -0.00977932 
3.31152 0.766602 | -0.00826681 -3.41429 -16.8289 -0.00655004 
3.32324 0.860352 | -0.00872966 -4.01003 2.61429 
3.38574 0.807617 | -0.00690051 -4.9659 43.7098 
3.38379 0.920898 | -0.00770746 -5.41786 53.8182 
3.34668 0.99707 | -0.00893945 -5.07944 35.2877 
3.30566 0.916992 | -0.00947414 -3.94079 -6.9423 -0.000105929 
3.24121 0.975586 | -0.0111552 -3.07806 -60.7621 -8.55284e-07 
3.11621 0.844727 | -0.0128434 -0.436177 -177.311 -0.00153626 
3.04004 0.807617 | -0.0139037 0.857711 
3.0127 0.879883 | -0.0148705 0.942628 
2.99902 0.999023 | -0.0157117 0.573993 
2.78027 0.891602 | -0.0181817 3.78465 
2.88184 0.864258 | -0.0167238 2.73241 
2.93848 0.600586 | -0.0134536 2.982 
2.77051 0.62207 | -0.0159052 4.90978 
2.56152 0.543945 | -0.0168889 7.07067 
2.68652 0.922852 | -0.0193648 4.59785 
2.3291 0.75293 | -0.0203346 7.8306 
2.0752 0.80957 | -0.0208199 8.32222 
2.14355 0.563477 | -0.0184165 9.06312 
2.41895 0.50293 | -0.0171616 8.1488 
2.26855 0.450195 | -0.0168309 8.99247 
2.19434 0.208008 | -0.0126592 9.62956 
2.36621 0.0439453 | -0.00885911 9.06385 
2.58301 0.12207 | -0.00941373 7.60234 
2.61816 0.31543 | -0.0129267 7.0976 
2.84082 0.293945 | -0.0101841 4.87442 
2.90723 0.473633 | -0.0122222 3.72349 
2.99512 0.186523 | -0.00590654 3.03623 
2.84082 0.0908203 | -0.0060907 5.0698 
2.99902 -0.000976563 | -0.00169217 3.06911 
2.86035 -0.100586 | -0.00122412 4.83439 
2.77832 -0.186523 | 6.90163e-05 
2.87012 -0.209961 | 0.00187047 
2.94434 -0.229492 | 0.00347484 
2.93262 -0.420898 | 0.0091404 
2.79395 -0.415039 | 0.00711122 
2.7998 -0.280273 | 0.00300975 
2.69238 -0.342773 | 0.00372591 
2.68066 -0.413086 | 0.00583084 
2.55566 -0.397461 | 0.00428378 
2.52051 -0.305664 | 0.0011975 
2.58496 -0.245117 | -0.000134414 7.47355 
2.63965 -0.149414 | -0.00235791 7.10287 
2.49902 -0.000976563 | -0.0071824 8.27066 
2.25879 -0.0146484 | -0.00771173 9.53438 
2.24902 -0.250977 | -0.00142264 9.41188 
2.12402 -0.250977 | -0.00138895 9.73571 
2.12402 -0.375977 | 0.00239475 
2.10645 -0.493164 | 0.00625557 
2.25098 -0.499023 | 0.00639279 
2.25098 -0.358398 | 0.00181204 
2.37402 -0.37207 | 0.00251689 
2.4873 -0.34668 | 0.00224762 
2.49902 -0.500977 | 0.00732736 
2.39941 -0.65918 | 0.0124632 
2.37402 -0.557617 | 0.00869502 
2.0127 -0.538086 | 0.00806026 
2.13574 -0.69043 | 0.0132785 
2.12988 -0.969727 | 0.0246263 
2.44238 -0.848633 | 0.0200565 
2.58887 -0.793945 | 0.0187704 
2.66699 -0.655273 | 0.0141012 
2.9209 -0.65332 | 0.0170449 
3.00098 -0.999023 | 0.0322727 
3.32715 -0.68457 | 0.0257207 
3.18262 -0.543945 | 0.0175688 
3.05566 -0.479492 | 0.0130285 
3.15723 -0.331055 | 0.0101041 
3.03027 -0.233398 | 0.00493985 
3.01074 -0.118164 | 0.00144859 
3.10449 -0.106445 | 0.00274905 
3.19043 -0.114258 | 0.00458225 
3.24902 -0.198242 | 0.00805531 
3.34473 -0.0830078 | 0.00706508 
3.40723 -0.223633 | 0.0123413 
3.50098 -0.499023 | 0.0232922 
3.53809 -0.272461 | 0.0170862 
3.67285 -0.237305 | 0.0198514 
3.99902 -0.500977 | 0.0387981 
3.74902 -0.750977 | 0.0395578 
3.75098 -0.999023 | 0.0499123 
0.938477 0.942383 | -0.00592192 -0.0454357 -194.702 -1.48799 
0.941176 0.941176
