1129 4
0.250977 -0.999023 | 0.063844 
2.79395 1.97363 | -0.0129872 -4.11549 6.498 
2.62793 1.9834 | -0.0145316 -2.57284 152.453 
2.68848 1.93652 | -0.0146892 -2.66697 100.228 
2.65527 1.81934 | -0.0165915 -1.25679 116.054 
2.55957 1.84668 | -0.0170251 -0.700002 174.291 
2.49902 1.99902 | -0.0152215 -1.71957 199.899 
2.37402 1.99902 | -0.0158128 -0.96172 155.303 
2.31152 1.93652 | -0.016951 -0.049244 100.189 
2.31348 1.87598 | -0.0178018 0.519366 
2.37402 1.87402 | -0.0176541 0.248608 
2.2998 1.82129 | -0.0185404 1.08308 
2.37012 1.75098 | -0.0191748 1.38391 
2.44043 1.81934 | -0.0180862 0.37797 
2.49902 1.74902 | -0.0185916 0.622956 
2.4834 1.6377 | -0.0197811 1.67215 
2.37793 1.6123 | -0.0204835 2.5093 
2.26465 1.62402 | -0.0206602 2.91999 
2.24902 1.74902 | -0.0194617 1.92165 
2.23926 1.62793 | -0.0206534 2.97708 
2.12793 1.61816 | -0.0206994 3.34021 
2.00293 1.6377 | -0.0201959 3.29483 
2.00098 1.75098 | -0.0190681 2.3352 
2.1377 1.7627 | -0.0192949 2.1006 
2.12598 1.87598 | -0.0178758 1.09157 
2.18848 1.93848 | -0.0170452 0.359081 
2.21973 1.96973 | -0.0165713 -0.034833 18.5995 
2.18652 1.99902 | -0.0161138 -0.231841 -8.36059 -0.377736 
2.12402 1.99902 | -0.0160579 -0.0970549 -56.8198 -0.392665 
2.09277 1.96777 | -0.0164903 0.259899 
2.12402 1.93652 | -0.0170176 0.517874 
2.06152 1.93652 | -0.0168836 0.598407 
2.00098 1.93848 | -0.0166504 0.605765 
2.03223 1.96973 | -0.0162937 0.293231 
2.00098 2.00098 | -0.0156883 -0.00977463 -99.8996 -0.458031 
2.09277 2.06543 | -0.0148953 -0.72477 -68.6917 -0.434362 
2.03418 2.15332 | -0.0131368 -1.60008 -81.2239 -0.350285 
2.12207 2.21973 | -0.0120408 -2.42145 -36.0349 -0.328066 
2.12598 2.18848 | -0.0126743 -2.08378 -36.573 -0.367618 
2.15723 2.23535 | -0.0117622 -2.66366 -9.04299 -0.327702 
2.2041 2.2041 | -0.0124176 -2.43445 27.7369 
2.21777 2.18652 | -0.0127646 -2.28155 38.4739 
2.2334 2.07715 | -0.014795 -1.16466 42.0832 
2.20215 2.12402 | -0.0139618 -1.56247 17.9677 
2.15527 2.09277 | -0.0145096 -1.11668 -24.8312 -0.42029 
2.13965 2.01465 | -0.0158271 -0.282449 -44.4122 -0.397237 
2.20215 2.03027 | -0.0156064 -0.588803 8.59271 
2.24902 2.03027 | -0.0155824 -0.735669 52.0931 
2.31348 2.06348 | -0.0149153 -1.32725 114.585 
2.49512 2.09277 | -0.0136586 -2.65162 209.206 
2.43848 2.23145 | -0.0112925 -3.78352 212.069 
2.28809 2.20605 | -0.0123009 -2.74304 106.144 
2.37598 2.25098 | -0.0111448 -3.64889 181.8 
2.4209 2.42676 | -0.00696269 -5.95313 224.519 
2.36816 2.41895 | -0.00735893 -5.56952 193.296 
2.29004 2.49707 | -0.00559502 -6.17259 137.032 
2.15918 2.46777 | -0.00641084 -5.40072 15.7421 
2.2334 2.35254 | -0.00920538 -4.2144 69.6223 
2.2373 2.2666 | -0.0111097 -3.23477 64.6943 
2.2041 2.29004 | -0.010618 -3.39999 36.3307 
2.16113 2.27051 | -0.011025 -3.06832 -2.42945 -0.284214 
2.0752 2.32715 | -0.0096396 -3.57832 -50.8566 -0.144622 
2.01855 2.28418 | -0.0104163 -3.04608 -70.5647 -0.15096 
2.05566 2.48145 | -0.00587065 -5.41544 -42.7773 -0.0270985 
2.07324 2.51855 | -0.00495346 -5.89505 -32.5435 -0.0190024 
2.17285 2.5459 | -0.0043782 -6.41148 34.683 
2.21582 2.55371 | -0.00417216 -6.62706 73.3919 
2.12598 2.62598 | -0.00211111 -7.34959 7.17701 
2.21973 2.68848 | -0.000340484 -8.40504 90.4745 
2.21777 2.7334 | 0.00101627 
2.1709 2.70215 | 7.29683e-05 
2.09277 2.71777 | 0.000651337 
2.0791 2.6377 | -0.00168416 -7.43704 -18.0867 -0.00353174 
2.00098 2.65332 | -0.000982497 -7.60028 -34.6652 -0.00190469 
2.0166 2.73145 | 0.0012896 
2.06348 2.75098 | 0.00174167 
2.00879 2.9873 | 0.0098102 
2.18848 2.93848 | 0.00772434 
2.15332 2.7666 | 0.00206419 
2.30371 2.78418 | 0.00270381 
2.30762 2.87012 | 0.00550873 
2.34277 2.90332 | 0.00671684 
2.49902 2.87402 | 0.00641769 
2.37598 2.79199 | 0.00315407 
2.45215 2.7041 | 0.000759003 
2.45215 2.65527 | -0.000686004 -9.0459 258.793 
2.40527 2.65918 | -0.000786575 -8.81869 240.115 
2.37598 2.7373 | 0.00144273 
2.30371 2.73535 | 0.0011806 
2.28809 2.66504 | -0.000959014 -8.33243 152.043 
2.31348 2.66699 | -0.00085057 -8.46453 174.937 
2.2627 2.58887 | -0.00317117 -7.23481 120.825 
2.46191 2.56934 | -0.0030632 -7.98542 252.654 
2.60449 2.62012 | -0.000696532 -9.70011 230.842 
2.67285 2.61621 | -0.00020758 -10.2554 181.54 
2.65527 2.65332 | 0.000694138 
2.72754 2.63574 | 0.000896531 
2.64355 2.71582 | 0.00244452 
2.56738 2.66309 | 0.000255906 
2.50098 2.75098 | 0.00246115 
2.53418 2.86035 | 0.00618443 
2.6123 2.99316 | 0.0113543 
2.70801 2.9502 | 0.0107126 
2.64941 2.85254 | 0.00682858 
2.81934 2.75488 | 0.00551238 
2.80371 2.92285 | 0.0108268 
2.99902 2.87402 | 0.0119079 
2.99316 2.81152 | 0.00976117 
2.87598 2.68848 | 0.00422507 
2.78027 2.65527 | 0.00204538 
2.87402 2.59277 | 0.00144125 
2.7959 2.6084 | 0.000886811 
2.76465 2.59277 | 8.64571e-05 
2.81152 2.56152 | -0.00022293 -10.9769 49.6286 
2.79785 2.5166 | -0.00159134 -10.2538 57.2653 
2.87402 2.53027 | -0.00026065 -11.3107 -2.36364 -0.0608175 
2.92285 2.54785 | 0.000892182 
2.90723 2.59473 | 0.00195432 
2.96777 2.56152 | 0.00193222 
2.9834 2.4834 | 0.000108247 
2.93652 2.49902 | -0.000200713 -11.7036 -38.312 -0.0874622 
2.96191 2.34082 | -0.00368016 -10.1241 -61.6356 -0.345822 
2.87402 2.37402 | -0.00417361 -9.39495 -17.9886 -0.266004 
2.87402 2.33496 | -0.00507556 -8.93509 -21.8949 -0.349454 
2.85449 2.26074 | -0.00696466 -7.84792 -15.4589 -0.526778 
2.83691 2.29004 | -0.00656155 -7.97476 1.12633 
2.7959 2.37207 | -0.00521156 -8.46578 44.5738 
2.7959 2.42676 | -0.0038997 -9.12187 50.0425 
2.85449 2.41504 | -0.0034532 -9.65157 -0.0291947 -0.189934 
2.85645 2.45801 | -0.00236496 -10.1982 2.81633 
2.79395 2.45215 | -0.00329353 -9.41 54.3496 
2.65527 2.42285 | -0.0054736 -7.65735 176.405 
2.53418 2.38184 | -0.00741588 -6.16444 234.742 
2.53027 2.27637 | -0.00982353 -4.90733 224.935 
2.70996 2.33496 | -0.00701804 -7.13042 120.861 
2.69043 2.16895 | -0.0107062 -5.07118 121.761 
2.52832 2.21191 | -0.0111824 -4.16976 218.827 
2.59277 2.1084 | -0.0127054 -3.5535 186.082 
2.64746 2.02051 | -0.0137655 -3.11728 142.163 
2.70801 2.03418 | -0.0129607 -3.82579 92.5628 
2.7627 2.03418 | -0.0123752 -4.38433 41.4937 
2.81152 2.0498 | -0.0115387 -5.07765 -1.54331 -0.914695 
2.82324 2.03027 | -0.0117222 -5.01147 -13.5642 -0.934092 
2.84082 2.11816 | -0.00996324 -6.12612 -19.1838 -0.84714 
2.78809 2.09668 | -0.0110012 -5.30322 24.1425 
2.77832 2.06543 | -0.0116658 -4.87182 30.0205 
2.81152 2.15332 | -0.00967219 -6.16538 8.80825 
2.75098 2.21582 | -0.00914534 -6.19108 70.6895 
2.80957 2.24902 | -0.00777974 -7.19668 20.0878 
2.84082 2.18848 | -0.00862263 -6.88315 -12.1525 -0.702006 
2.85059 2.12793 | -0.00965684 -6.34449 -25.7963 -0.83475 
2.90332 2.22754 | -0.00699504 -8.07141 -50.3932 -0.625652 
2.98926 2.1709 | -0.00684428 -8.57805 -82.5663 -0.77974 
2.94043 2.1084 | -0.00876576 -7.25508 -78.7631 -0.900602 
2.88379 2.04395 | -0.0107019 -5.86847 -57.3431 -0.958684 
3.00098 2.00098 | -0.00966873 -6.96778 -99.8997 -0.99999 
3.05957 2.00098 | -0.00869575 -7.80622 -89.5307 -0.992849 
3.06543 2.05566 | -0.0076887 -8.44731 -81.9501 -0.966645 
3.06738 2.12012 | -0.00651031 -9.14909 -74.7592 -0.87842 
3.00488 2.12012 | -0.00755548 -8.24967 -87.9188 -0.886484 
3.05762 2.18848 | -0.00537407 -9.74131 -71.4427 -0.732637 
3.12598 2.12598 | -0.00535135 -10.1038 -42.8428 -0.847716 
3.12598 2.18848 | -0.00415481 -10.7779 -36.5928 -0.714024 
3.15723 2.21973 | -0.00293875 -11.6178 -10.6287 -0.62522 
3.18848 2.18848 | -0.00295828 -11.7824 12.2595 
3.24902 2.12402 | -0.00295731 -12.1124 61.4403 
3.18652 2.12402 | -0.00422952 -11.0553 4.11379 
3.15527 2.09277 | -0.00540408 -10.2177 -24.8542 -0.88633 
3.18652 2.06152 | -0.00534549 -10.4013 -2.13621 -0.902288 
3.18848 2.00098 | -0.00631351 -9.81863 -6.49049 -0.929193 
3.18848 2.03223 | -0.00580313 -10.1337 -3.36549 -0.921428 
3.21973 2.03223 | -0.00517557 -10.6563 24.8222 
3.25098 2.00098 | -0.00503885 -10.8774 50.9763 
3.37402 2.02832 | -0.00185554 -13.3959 158.213 
3.38184 2.12012 | -6.64818e-05 -14.4975 172.504 
3.43848 2.12988 | 0.00148506 
3.44824 2.19043 | 0.0028906 
3.36426 2.2373 | 0.00181497 
3.36426 2.17676 | 0.000595521 
3.30957 2.17285 | -0.000724136 -13.7128 122.087 
3.25098 2.25098 | -0.000408965 -13.5349 75.9763 
3.28223 2.28223 | 0.000924287 
3.25098 2.31348 | 0.000943818 
3.31348 2.31348 | 0.0022966 
3.37598 2.25098 | 0.00237473 
3.37598 2.37598 | 0.00515842 
3.37598 2.49902 | 0.00820383 
3.24902 2.49902 | 0.00537912 
3.18652 2.42676 | 0.00228163 
3.24316 2.3623 | 0.00189143 
3.2334 2.31152 | 0.000533967 
3.21191 2.2627 | -0.000967086 -12.999 40.6765 
3.16699 2.30957 | -0.000837798 -12.7927 6.18873 
3.15527 2.25488 | -0.00224675 -11.9797 -8.6433 -0.537328 
3.13184 2.34277 | -0.000757507 -12.6177 -17.1649 -0.330361 
3.11426 2.34668 | -0.000992583 -12.3893 -28.335 -0.324649 
3.04004 2.30957 | -0.00313188 -10.847 -64.3302 -0.420812 
3.0127 2.38184 | -0.0019279 -11.3047 -61.3422 -0.25853 
3.07715 2.38574 | -0.000746261 -12.2867 -44.1625 -0.247933 
3.10254 2.41504 | 0.000408967 
3.07715 2.44238 | 0.000629044 
3.00098 2.50098 | 0.000841035 
3.05957 2.59277 | 0.00428679 
3.08691 2.52051 | 0.00280357 
3.17871 2.58887 | 0.00636827 
3.18066 2.7373 | 0.0107501 
3.00293 2.66699 | 0.00546762 
3.12012 2.83496 | 0.0126971 
3.12402 2.95996 | 0.0170128 
3.19434 2.80566 | 0.0131686 
3.31543 2.9248 | 0.0196913 
3.49902 2.7959 | 0.0198435 
3.35059 2.61035 | 0.0106294 
3.37988 2.50879 | 0.00855052 
3.50098 2.50098 | 0.0113508 
3.68652 2.60254 | 0.0192687 
3.52246 2.63184 | 0.0154906 
3.58301 2.99512 | 0.0288516 
3.64941 2.7666 | 0.0230504 
3.95801 2.77246 | 0.0331322 
3.97363 2.53027 | 0.026654 
3.87207 2.2998 | 0.0175539 
3.72363 2.40332 | 0.0151944 
3.5498 2.35059 | 0.00895821 
3.65332 2.28809 | 0.0104607 
3.70215 2.21777 | 0.0104231 
3.58105 2.20801 | 0.00673392 
3.61426 2.06348 | 0.00495717 
3.65332 2.00879 | 0.0051628 
3.77051 2.00879 | 0.00870635 
3.85254 2.15332 | 0.013897 
3.99902 1.99902 | 0.0162492 
3.84473 1.96582 | 0.0104161 
3.8291 1.81348 | 0.00780325 
3.89355 1.81152 | 0.00992088 
3.94043 1.74121 | 0.01072 
3.99902 1.58105 | 0.0113169 
3.85449 1.56738 | 0.00622315 
3.7666 1.66895 | 0.0042415 
3.72559 1.74121 | 0.00370322 
3.6748 1.65723 | 0.00134105 
3.73535 1.59863 | 0.00266213 
3.66699 1.5498 | 0.000244294 
3.63379 1.58496 | -0.00046054 -14.8168 108.585 
3.61426 1.60645 | -0.00084677 -14.5477 123.657 
3.52246 1.63379 | -0.00312924 -12.7696 161.895 
3.5166 1.77441 | -0.00186609 -13.8441 176.631 
3.52637 1.8291 | -0.000949813 -14.5432 180.865 
3.59277 1.8291 | 0.000855866 
3.65527 1.77246 | 0.00195532 
3.70801 1.84082 | 0.00434738 
3.65527 1.89941 | 0.00357001 
3.71777 1.96387 | 0.00637129 
3.59668 1.97949 | 0.00308322 
3.54395 1.91309 | 0.000646806 
3.52832 1.95605 | 0.000860535 
3.48535 1.96973 | -5.39238e-05 -15.0209 196.333 
3.46777 1.85254 | -0.00216943 -13.5406 182.18 
3.32715 1.81543 | -0.00600783 -10.4709 101.401 
3.28613 1.90723 | -0.00570146 -10.5808 74.4436 
3.37012 1.96387 | -0.00297333 -12.6782 149.116 
3.21582 1.98926 | -0.00595181 -10.1583 16.9194 
3.2373 1.90332 | -0.0067934 -9.68798 28.3385 
3.19434 1.9209 | -0.00741601 -9.13045 -9.34698 -0.880761 
3.17676 1.90137 | -0.00804028 -8.65437 -26.5171 -0.869435 
3.1123 1.95801 | -0.00843124 -8.1763 -68.4041 -0.961143 
3.01855 1.98535 | -0.00963191 -7.05859 -100.451 -0.997604 
3.0166 1.9248 | -0.0105782 -6.43912 -106.708 -0.956266 
3.12402 1.83301 | -0.00995482 -7.1736 -73.4409 -0.783662 
3.02246 1.80762 | -0.0120436 -5.42861 -117.752 -0.754949 
3.1709 1.75293 | -0.0100162 -7.20276 -46.2616 -0.59649 
3.19043 1.86816 | -0.00822606 -8.56622 -18.0628 -0.81175 
3.19043 1.74121 | -0.0097614 -7.42067 -30.7581 -0.562873 
3.18457 1.62598 | -0.0109917 -6.35399 -47.3825 -0.333644 
3.11816 1.69824 | -0.0115873 -5.89264 -90.724 -0.495121 
3.00879 1.68652 | -0.0135916 -4.17795 -131.121 -0.483477 
3.11035 1.56543 | -0.0128772 -4.6881 -108.847 -0.244702 
3.18066 1.51465 | -0.0118929 -5.41573 -61.8712 -0.166192 
3.20215 1.61426 | -0.0107409 -6.55041 -33.0354 -0.308384 
3.19824 1.5498 | -0.0113115 -5.97546 -42.983 -0.208978 
3.2627 1.55371 | -0.00995567 -7.10726 17.2815 
3.34473 1.5752 | -0.0079883 -8.76067 91.5821 
3.27637 1.6416 | -0.00896422 -8.05043 38.8553 
3.3916 1.64941 | -0.00628113 -10.2497 131.446 
3.49512 1.58887 | -0.00421454 -11.8347 158.815 
3.4834 1.4502 | -0.00540291 -10.5387 144.199 
3.44043 1.34668 | -0.00689819 -8.94246 124.266 
3.32324 1.36621 | -0.00960701 -6.82584 53.2002 
3.29785 1.26465 | -0.0104054 -5.69569 20.8464 
3.26465 1.42871 | -0.0106422 -6.20954 6.61551 
3.37012 1.4502 | -0.00818228 -8.29392 97.7493 
3.29785 1.44238 | -0.00985973 -6.89852 38.6198 
3.19043 1.48535 | -0.0118762 -5.3568 -56.3441 -0.13239 
3.11621 1.44434 | -0.0135086 -3.86754 -117.35 -0.0991389 
3.11816 1.31348 | -0.013941 -2.99563 -129.201 -0.0252664 
3.18457 1.25293 | -0.0127782 -3.66907 -84.6872 -0.0103266 
3.19043 1.24902 | -0.0126665 -3.74128 -79.9769 -0.00966092 
3.12207 1.2002 | -0.0139979 -2.34452 -138.007 -0.00422858 
3.11621 1.0791 | -0.0139594 -1.56342 -153.874 -0.000103526 
3.16113 1.01074 | -0.0129041 -1.9167 -128.43 -3.43141e-08 
3.25684 1.03809 | -0.0110688 -3.66375 -39.7925 -4.98171e-06 
3.27832 1.12988 | -0.0108231 -4.53952 -10.5029 -0.00065715 
3.25293 1.21191 | -0.011412 -4.57346 -26.0894 -0.0047856 
3.31543 1.20996 | -0.0100572 -5.67637 30.8998 
3.3916 1.13184 | -0.00825439 -6.65093 79.6881 
3.4873 1.10254 | -0.00583348 -8.40061 109.773 
3.53027 1.01465 | -0.00446017 -8.83584 98.7688 
3.5752 1.08691 | -0.00346049 -10.1843 92.2818 
3.6416 1.02441 | -0.00140955 -11.3378 46.928 
3.68262 1.05176 | -0.000298705 -12.4266 16.8512 
3.71582 1.02246 | 0.000792313 
3.71777 1.08887 | 0.000659867 
3.74902 1.12207 | 0.00155547 
3.65723 1.10059 | -0.00116608 -12.1004 42.6715 
3.64941 1.14551 | -0.00146229 -12.1733 53.2073 
3.67676 1.18457 | -0.000689483 -13.0324 35.1233 
3.70605 1.15137 | 0.000205659 
3.70801 1.20605 | 0.000241242 
3.73535 1.23926 | 0.00108846 
3.66895 1.2334 | -0.000910842 -13.1461 46.5189 
3.6123 1.2334 | -0.0025428 -11.8554 87.5538 
3.52441 1.2666 | -0.00491492 -10.1485 124.906 
3.52051 1.39746 | -0.00467268 -10.9374 138.509 
3.63574 1.39355 | -0.00151181 -13.4359 88.0659 
3.64746 1.44629 | -0.000941985 -14.0775 84.7635 
3.70801 1.4502 | 0.000866853 
3.72363 1.36035 | 0.000971696 
3.70605 1.31348 | 0.000310777 
3.67676 1.34473 | -0.000482406 -14.0451 51.139 
3.67676 1.28809 | -0.000614272 -13.6723 45.4749 
3.63184 1.27051 | -0.00194874 -12.5278 78.5032 
3.71191 1.25879 | 0.000393403 
3.77441 1.25879 | 0.00232236 
3.8252 1.30371 | 0.00402016 
3.78027 1.34668 | 0.00268779 
3.81738 1.39746 | 0.00404918 
3.96191 1.40527 | 0.00896478 
3.99902 1.30566 | 0.0099765 
3.90527 1.22363 | 0.00658516 
3.84668 1.15332 | 0.00463733 
3.84863 1.02832 | 0.00497464 
3.99902 0.999023 | 0.0102688 
3.94238 0.87207 | 0.00893436 
3.83301 0.829102 | 0.0055428 
3.77051 0.916992 | 0.00296588 
3.86426 0.948242 | 0.00583136 
3.72168 0.99707 | 0.0010669 
3.67871 0.911133 | 0.000200303 
3.62793 0.889648 | -0.00114699 -10.3825 43.0981 
3.65527 0.961914 | -0.000754943 -11.3405 30.3345 
3.59473 0.983398 | -0.00257822 -10.0785 72.5753 
3.55371 0.911133 | -0.00334022 -8.83942 82.6689 
3.61035 0.864258 | -0.00148186 -9.87591 51.8243 
3.56152 0.80957 | -0.00243819 -8.57153 69.9075 
3.61426 0.762695 | -0.000586395 -9.55029 39.2816 
3.62598 0.799805 | -0.000564346 -9.95894 35.4308 
3.65137 0.862305 | -0.000294952 -10.7965 23.3956 
3.66309 0.81543 | 0.000385148 
3.73926 0.766602 | 0.00307149 
3.69629 0.668945 | 0.002709 
3.67676 0.743164 | 0.00139513 
3.59863 0.727539 | -0.000706069 -9.07069 44.8892 
3.5752 0.700195 | -0.00109033 -8.45652 53.6099 
3.51074 0.717773 | -0.00299412 -7.13759 71.4391 
3.58105 0.661133 | -0.000523101 -8.452 47.1023 
3.51074 0.606445 | -0.00179648 -6.76904 60.3063 
3.50684 0.553711 | -0.0012449 -6.53423 55.2348 
3.53809 0.522461 | -4.66843e-06 -7.11094 47.9834 
3.56934 0.543945 | 0.000554887 
3.65527 0.583008 | 0.002485 
3.73535 0.545898 | 0.00535153 
3.78809 0.598633 | 0.00633659 
3.8584 0.686523 | 0.00763944 
3.96387 0.670898 | 0.0114118 
3.99902 0.499023 | 0.0147785 
3.87012 0.37207 | 0.0122476 
3.96973 0.245117 | 0.0179373 
3.84473 0.120117 | 0.0162127 
3.74902 0.249023 | 0.0105383 
3.72754 0.104492 | 0.0128351 
3.59473 0.12207 | 0.00857195 
3.50488 0.147461 | 0.00560558 
3.50098 0.250977 | 0.00343186 
3.62402 0.256836 | 0.00667401 
3.62598 0.375977 | 0.00462424 
3.62402 0.499023 | 0.00269211 
3.56152 0.436523 | 0.00186643 
3.50098 0.438477 | 0.00022458 
3.53223 0.469727 | 0.000581269 
3.49902 0.499023 | -0.0007117 -6.22722 49.8992 
3.43066 0.430664 | -0.00143588 -4.67757 29.036 
3.37402 0.499023 | -0.00380301 -3.73326 5.28344 
3.31152 0.499023 | -0.00523148 -2.56766 -43.5867 -0.130935 
3.31152 0.436523 | -0.00431619 -2.42148 -49.8367 -0.201773 
3.37402 0.374023 | -0.00189432 -3.46043 -7.21656 -0.265317 
3.31152 0.311523 | -0.00225125 -2.18771 -62.3367 -0.397303 
3.31348 0.250977 | -0.00109524 -2.13817 -66.6906 -0.507304 
3.34473 0.282227 | -0.00097293 -2.7567 -37.7148 -0.429634 
3.37598 0.250977 | 0.000335664 
3.43066 0.327148 | 0.000264039 
3.49902 0.249023 | 0.00341818 
3.49707 0.124023 | 0.00590117 
3.37402 0.124023 | 0.00286057 
3.31152 0.0478516 | 0.0031293 
3.25098 0.125977 | 8.07808e-05 
3.31348 0.188477 | 0.000130097 
3.34473 0.219727 | 0.000213349 
3.31152 0.249023 | -0.00110159 -2.10013 -68.5867 -0.51229 
3.24902 0.249023 | -0.00245193 -0.988779 -126.06 -0.552549 
3.21777 0.217773 | -0.00249368 -0.416981 -158.428 -0.634193 
3.18652 0.249023 | -0.00372415 0.0683165 
3.18652 0.186523 | -0.00249637 0.136371 
3.18848 0.125977 | -0.00119388 0.15146 
3.21973 0.157227 | -0.00122781 -0.393279 -162.678 -0.74895 
3.24902 0.124023 | 8.17574e-05 
3.18652 0.0615234 | 0.000193574 
3.15527 0.0302734 | 0.000308076 
3.12598 0.0634766 | -0.00100882 1.1856 
3.12402 0.124023 | -0.00238455 1.18774 
3.00488 0.102539 | -0.00397743 2.96129 
3.00098 0.250977 | -0.00707791 2.88451 
3.14355 0.258789 | -0.00473827 0.7512 
3.1709 0.311523 | -0.00517966 0.236528 
3.19434 0.276367 | -0.00408198 -0.0967688 -173.8 -0.524013 
3.18848 0.329102 | -0.0051445 -0.0796345 -173.678 -0.417874 
3.23145 0.348633 | -0.00461294 -0.834817 -132.625 -0.365551 
3.17871 0.362305 | -0.00590391 0.0235086 
3.12988 0.37793 | -0.00709518 0.777401 
3.15723 0.407227 | -0.00705228 0.285602 
3.18262 0.37793 | -0.00608664 -0.0694619 -173.87 -0.327123 
3.2002 0.43457 | -0.00663727 -0.475384 -152.759 -0.230866 
3.19824 0.487305 | -0.00745578 -0.564389 -149.233 -0.161577 
3.14355 0.49707 | -0.00865594 0.300932 
3.00098 0.500977 | -0.011198 2.41454 
3.02637 0.647461 | -0.0126182 1.6365 
3.0791 0.717773 | -0.0124464 0.625474 
3.12988 0.647461 | -0.0108002 0.0864638 
3.15527 0.688477 | -0.010758 -0.453449 -165.284 -0.0241353 
3.21191 0.692383 | -0.00968355 -1.39804 -116.355 -0.0219765 
3.22949 0.610352 | -0.00842461 -1.4289 -108.28 -0.0548701 
3.26855 0.52832 | -0.00657037 -1.87302 -79.7621 -0.11007 
3.34277 0.59082 | -0.00572969 -3.39379 -8.38624 -0.0577016 
3.34668 0.541992 | -0.00502151 -3.32846 -10.2201 -0.0886164 
3.3916 0.526367 | -0.00376305 -4.14095 19.1413 
3.46387 0.575195 | -0.00262259 -5.70842 53.6597 
3.38184 0.647461 | -0.00547964 -4.30823 25.2379 
3.46387 0.694336 | -0.00396944 -6.08656 65.5738 
3.33887 0.74707 | -0.00747836 -3.84366 4.14011 
3.36621 0.65332 | -0.00591093 -4.0291 15.3485 
3.2998 0.649414 | -0.00737285 -2.78693 -38.9221 -0.0334599 
3.2959 0.758789 | -0.0085434 -3.10157 -31.5012 -0.00762461 
3.26465 0.854492 | -0.00997148 -2.93189 -50.8064 -0.00105165 
3.32324 0.850586 | -0.00866237 -3.96825 1.63773 
3.37988 0.788086 | -0.00688203 -4.77545 38.0472 
3.46387 0.819336 | -0.00507735 -6.55958 78.0738 
3.38184 0.895508 | -0.00760548 -5.26505 50.0426 
3.45801 0.950195 | -0.00605014 -7.01959 89.8163 
3.34668 0.981445 | -0.0088736 -5.00216 33.7252 
3.35254 0.911133 | -0.00838209 -4.77931 31.1701 
3.28223 0.907227 | -0.00993069 -3.47505 -29.1534 -0.000170291 
3.22168 0.981445 | -0.011584 -2.77268 -78.4464 -2.90886e-07 
3.23535 0.854492 | -0.0105867 -2.42326 -78.3782 -0.00108514 
3.12012 0.852539 | -0.0128266 -0.529991 -174.042 -0.00124739 
3.10645 0.80957 | -0.0127592 -0.140047 -186.75 -0.0034885 
3.05176 0.80957 | -0.0137207 0.679584 
3.00879 0.889648 | -0.0149954 0.954263 
3.07129 0.879883 | -0.0138838 0.0946527 
3.07715 0.94043 | -0.0141323 -0.268303 -188.694 -3.38198e-05 
3.05762 0.993164 | -0.0147171 -0.233674 -190.974 -5.89624e-09 
2.99902 0.999023 | -0.0157117 0.573993 
2.87598 0.932617 | -0.0172156 2.49685 
2.75293 0.905273 | -0.0185741 4.01437 
2.80957 0.803711 | -0.0172138 3.8337 
2.90137 0.862305 | -0.0164405 2.49897 
2.9248 0.745117 | -0.0151774 2.67267 
2.9502 0.577148 | -0.0129926 2.89731 
2.75488 0.655273 | -0.0164538 4.96926 
2.71582 0.680664 | -0.0171422 5.28342 
2.52246 0.551758 | -0.017258 7.34332 
2.58691 0.866211 | -0.0198888 5.73206 
2.72363 0.905273 | -0.0188894 4.31478 
2.40332 0.981445 | -0.0216089 6.46228 
2.2998 0.811523 | -0.0208912 7.72939 
2.14355 0.93457 | -0.0217636 7.67334 
2.09863 0.77832 | -0.0206191 8.41799 
2.07715 0.694336 | -0.0197921 8.75341 
2.14355 0.602539 | -0.0188985 8.94926 
2.32129 0.733398 | -0.0201757 7.93847 
2.46191 0.50293 | -0.0169549 7.88596 
2.26855 0.438477 | -0.0166538 9.0185 
2.19824 0.24707 | -0.0134192 9.57447 
2.3252 0.0126953 | -0.00824634 9.26521 
2.53809 0.114258 | -0.00956862 7.95669 
2.71387 0.176758 | -0.00938916 6.38296 
2.57715 0.317383 | -0.0132875 7.43497 
2.7002 0.442383 | -0.0142582 6.10607 
2.86816 0.299805 | -0.00993205 4.5412 
2.88379 0.493164 | -0.0128282 3.96778 
2.91895 0.354492 | -0.0101823 3.82153 
2.98926 0.21582 | -0.00658462 3.08751 
2.85059 0.0810547 | -0.00574699 4.95929 
2.99902 -0.000976563 | -0.00169217 3.06911 
2.90137 -0.0205078 | -0.00268445 4.35685 
2.87012 -0.0966797 | -0.00119565 4.71897 
2.77246 -0.182617 | -0.000106582 5.77291 
2.86426 -0.196289 | 0.00140862 
2.90918 -0.141602 | 0.000528306 
2.96777 -0.225586 | 0.00371771 
2.95215 -0.329102 | 0.00653879 
2.91113 -0.428711 | 0.00908409 
2.79785 -0.43457 | 0.00779247 
2.80762 -0.258789 | 0.00247264 
2.68457 -0.262695 | 0.00124286 
2.70996 -0.364258 | 0.00456963 
2.6709 -0.422852 | 0.00605393 
2.53223 -0.397461 | 0.00412256 
2.60449 -0.336914 | 0.00275719 
2.52441 -0.282227 | 0.000522401 
2.53418 -0.135742 | -0.00354117 7.97235 
2.57129 -0.239258 | -0.000406814 7.59042 
2.62988 -0.15332 | -0.00233725 7.18601 
2.49902 -0.000976563 | -0.0071824 8.27066 
2.26074 -0.0107422 | -0.00780414 9.52758 
