1178 4
0.125977 -0.874023 | 0.0635315 
2.81152 1.68652 | -0.0163933 -1.68431 -37.8714 -0.451321 
2.75098 1.68848 | -0.0170782 -1.04381 17.9551 
2.75098 1.75098 | -0.0164285 -1.58123 24.2051 
2.76074 1.81152 | -0.0156161 -2.22299 21.0638 
2.77051 1.84863 | -0.015038 -2.6664 15.6167 
2.80176 1.8252 | -0.0149702 -2.79234 -15.3781 -0.734596 
2.87402 1.77051 | -0.0147021 -3.14172 -78.3402 -0.652864 
2.95215 1.78613 | -0.0134072 -4.27142 -114.648 -0.705399 
2.90137 1.85254 | -0.0133228 -4.22186 -86.833 -0.830634 
2.96777 1.92285 | -0.0113801 -5.74746 -104.643 -0.952629 
2.87793 1.97754 | -0.0118584 -5.12916 -60.2247 -0.967315 
2.8252 1.90137 | -0.0136721 -3.76679 -28.0992 -0.873786 
2.80176 1.91699 | -0.0137381 -3.65114 -6.19838 -0.878183 
2.76074 1.8916 | -0.0145726 -2.96434 29.0716 
2.7998 1.99902 | -0.012518 -4.43251 3.75266 
2.6416 1.9541 | -0.0148632 -2.40498 139.875 
2.7041 1.91504 | -0.014846 -2.61121 84.1905 
2.72949 1.76855 | -0.0164638 -1.51501 46.1572 
2.6709 1.83887 | -0.016201 -1.57931 105.429 
2.55371 1.86621 | -0.0168105 -0.835996 178.168 
2.49902 1.99902 | -0.0152215 -1.71957 199.899 
2.37402 1.99902 | -0.0158128 -0.96172 155.303 
2.31152 1.93652 | -0.016951 -0.049244 100.189 
2.28027 1.90527 | -0.0174615 0.379324 
2.31348 1.87598 | -0.0178018 0.519366 
2.37402 1.87402 | -0.0176541 0.248608 
2.30176 1.82715 | -0.0184633 1.02148 
2.37012 1.75098 | -0.0191748 1.38391 
2.43848 1.82129 | -0.0180713 0.372115 
2.49902 1.74902 | -0.0185916 0.622956 
2.42871 1.71191 | -0.0193564 1.39703 
2.47949 1.64355 | -0.0197514 1.6502 
2.37988 1.61426 | -0.0204603 2.48327 
2.25879 1.62207 | -0.020684 2.95714 
2.24902 1.74902 | -0.0194617 1.92165 
2.2334 1.63184 | -0.020624 2.96448 
2.12598 1.61816 | -0.0206966 3.34365 
2.00488 1.63379 | -0.0202376 3.32667 
2.00098 1.75098 | -0.0190681 2.3352 
2.1377 1.75488 | -0.0193822 2.1693 
2.12598 1.87598 | -0.0178758 1.09157 
2.18848 1.93848 | -0.0170452 0.359081 
2.18652 1.99902 | -0.0161138 -0.231841 -8.36059 -0.377736 
2.12402 1.99902 | -0.0160579 -0.0970549 -56.8198 -0.392665 
2.00098 2.00098 | -0.0156883 -0.00977463 -99.8996 -0.458031 
2.08496 2.07129 | -0.0147762 -0.775723 -72.0059 -0.435649 
2.04004 2.15527 | -0.0131187 -1.62414 -79.753 -0.35272 
2.12402 2.24902 | -0.0114378 -2.75208 -31.8198 -0.289637 
2.13965 2.16699 | -0.0131128 -1.87507 -29.1778 -0.392405 
2.15332 2.22949 | -0.0118797 -2.58983 -12.6771 -0.332988 
2.18848 2.18848 | -0.0127278 -2.22026 12.2853 
2.23535 2.16699 | -0.0131368 -2.12429 52.8994 
2.24316 2.10449 | -0.0143003 -1.48283 53.9948 
2.19434 2.10449 | -0.0143186 -1.33449 9.03851 
2.12598 2.12402 | -0.013907 -1.3889 -43.0183 -0.417881 
2.14551 2.03418 | -0.0155117 -0.491749 -38.1482 -0.406529 
2.18848 2.00098 | -0.016083 -0.256458 -6.46474 -0.378914 
2.22168 2.04199 | -0.0154058 -0.765593 27.6357 
2.30566 2.08301 | -0.0145913 -1.49613 109.685 
2.44824 2.09277 | -0.0139133 -2.34454 201.409 
2.49707 2.2373 | -0.0108575 -4.22966 223.705 
2.2666 2.21777 | -0.012097 -2.78988 87.3813 
2.25098 2.36816 | -0.00882794 -4.45793 87.7229 
2.33301 2.27832 | -0.0106953 -3.74696 152.552 
2.39941 2.37793 | -0.00822716 -5.24423 208.809 
2.31348 2.45605 | -0.0065945 -5.76293 153.843 
2.26465 2.42676 | -0.00740886 -5.20926 106.448 
2.16504 2.4834 | -0.00601666 -5.60732 22.0054 
2.2002 2.41699 | -0.0076893 -4.88295 45.5099 
2.22949 2.27637 | -0.0109056 -3.32036 58.3488 
2.17871 2.36816 | -0.00884939 -4.24229 21.8416 
2.10254 2.31738 | -0.00991957 -3.49867 -38.1982 -0.177323 
2.08301 2.30176 | -0.0102244 -3.29307 -49.8858 -0.182382 
2.1084 2.44629 | -0.00688373 -5.04242 -21.9106 -0.0559893 
2.11621 2.6084 | -0.00259393 -7.10314 -0.925613 -0.00693604 
2.09668 2.51074 | -0.0052128 -5.82448 -22.0967 -0.0242407 
2.16309 2.50488 | -0.00545918 -5.8708 22.5751 
2.16699 2.61035 | -0.00259819 -7.22849 36.291 
2.24902 2.62598 | -0.00214188 -7.67003 111.663 
2.20215 2.66699 | -0.000979293 -8.0659 72.2646 
2.22949 2.71582 | 0.00048581 
2.15332 2.70801 | 0.000262666 
2.06348 2.69238 | -4.15489e-05 -8.15029 -18.9922 -0.00130616 
2.06348 2.66895 | -0.00073561 -7.83615 -21.336 -0.00195398 
2.02246 2.67871 | -0.000318938 -7.94223 -30.6387 -0.00137701 
2.00098 2.75098 | 0.00195139 
2.08105 2.83496 | 0.00437245 
2.0498 2.8916 | 0.00634074 
2.13965 2.91699 | 0.00701704 
2.12988 2.86426 | 0.0052467 
2.22363 2.7959 | 0.0029745 
2.34668 2.79785 | 0.00324645 
2.32715 2.94434 | 0.00808875 
2.49902 2.99902 | 0.010759 
2.46582 2.81152 | 0.00417668 
2.46191 2.71777 | 0.00122235 
2.45801 2.63184 | -0.00133278 -8.77315 257.988 
2.37598 2.63379 | -0.00163281 -8.32377 220.082 
2.40723 2.74902 | 0.00192416 
2.33301 2.74121 | 0.00143022 
2.2998 2.68652 | -0.000302871 -8.66771 164.815 
2.36035 2.58105 | -0.00316975 -7.55637 203.961 
2.40527 2.53613 | -0.00422612 -7.22053 227.81 
2.50879 2.59668 | -0.00203935 -8.65455 259.44 
2.72559 2.54395 | -0.0016757 -9.83522 127.341 
2.62988 2.58105 | -0.00157889 -9.40983 210.886 
2.67676 2.6416 | 0.000555131 
2.7041 2.6709 | 0.00167661 
2.62012 2.74121 | 0.0030183 
2.55566 2.66699 | 0.00028563 
2.54199 2.73535 | 0.00224263 
2.59277 2.75293 | 0.00315862 
2.5498 2.9248 | 0.00847315 
2.62793 2.90332 | 0.00834424 
2.70605 2.89551 | 0.00880838 
2.69043 2.78223 | 0.00493962 
2.82715 2.86035 | 0.00900082 
2.99902 2.99902 | 0.0162492 
2.9502 2.75684 | 0.00736531 
2.90332 2.64746 | 0.00339803 
2.77832 2.69629 | 0.00323335 
2.83301 2.61035 | 0.0013979 
2.75098 2.62207 | 0.000758591 
2.79004 2.56738 | -0.000321181 -10.8131 69.4271 
2.75684 2.50293 | -0.00242308 -9.63942 93.8802 
2.84473 2.54199 | -0.000333846 -11.1096 20.1252 
2.87793 2.50098 | -0.000978713 -10.9897 -7.88096 -0.0841856 
2.91699 2.52637 | 0.000233277 
2.94434 2.58301 | 0.00216747 
2.99902 2.49902 | 0.000759003 
2.95801 2.48535 | -0.000232955 -11.8159 -46.2652 -0.101478 
2.91699 2.44434 | -0.0018755 -10.7764 -35.6072 -0.150419 
2.97168 2.41699 | -0.0017344 -11.1613 -55.9263 -0.194188 
2.88965 2.33301 | -0.00490678 -9.10366 -32.0445 -0.356457 
2.86816 2.33887 | -0.00506538 -8.90984 -17.5043 -0.339616 
2.8252 2.28223 | -0.00687916 -7.7502 9.98673 
2.76465 2.26855 | -0.00789363 -6.92618 63.0972 
2.79199 2.40723 | -0.00442149 -8.84276 51.6315 
2.86426 2.40332 | -0.00360782 -9.62697 -8.31564 -0.210497 
2.86816 2.44043 | -0.00264891 -10.1233 -7.34803 -0.15293 
2.80957 2.47949 | -0.00241324 -9.92112 43.1347 
2.72754 2.47949 | -0.00334602 -9.04549 119.075 
2.70215 2.43457 | -0.00473683 -8.24153 137.905 
2.5166 2.46387 | -0.00552403 -7.02992 245.574 
2.54199 2.36621 | -0.00772993 -6.03735 231.436 
2.65332 2.29395 | -0.00847784 -6.11954 165.032 
2.69043 2.22949 | -0.00949625 -5.73696 127.815 
2.63184 2.24902 | -0.00963068 -5.4176 176.334 
2.58691 2.15723 | -0.0118401 -4.02621 193.918 
2.55566 2.00488 | -0.0147567 -2.19307 191.415 
2.71387 2.10059 | -0.0117489 -4.57009 93.8473 
2.75488 2.02637 | -0.0125922 -4.22269 48.0634 
2.80762 2.05176 | -0.0115531 -5.05376 2.07875 
2.82324 2.02051 | -0.0118834 -4.91257 -14.5408 -0.937855 
2.81543 2.05762 | -0.0113574 -5.20201 -4.15476 -0.910941 
2.83496 2.10254 | -0.0103225 -5.89306 -16.0447 -0.869119 
2.80566 2.08105 | -0.0110691 -5.33457 6.73393 
2.75488 2.09082 | -0.0114854 -4.8861 54.5087 
2.77051 2.22168 | -0.00880691 -6.46245 52.9214 
2.82715 2.23926 | -0.00776628 -7.2869 4.0558 
2.86426 2.21191 | -0.00784791 -7.4185 -27.4563 -0.654136 
2.84863 2.18066 | -0.00867573 -6.88947 -19.0308 -0.72356 
2.87598 2.18848 | -0.0081597 -7.30229 -37.8452 -0.715654 
2.99512 2.20801 | -0.00601709 -9.06504 -79.1276 -0.688208 
2.95996 2.08496 | -0.00889304 -7.26713 -86.7738 -0.939255 
2.90332 2.05371 | -0.0102652 -6.2109 -67.776 -0.958954 
3.00098 2.00098 | -0.00966873 -6.96778 -99.8997 -0.99999 
3.06738 2.05762 | -0.0076214 -8.49632 -81.0092 -0.964375 
3.00684 2.12012 | -0.007524 -8.27695 -87.8514 -0.886443 
3.05566 2.18848 | -0.00540753 -9.71265 -72.0837 -0.732966 
3.12598 2.12598 | -0.00535135 -10.1038 -42.8428 -0.847716 
3.12598 2.18848 | -0.00415481 -10.7779 -36.5928 -0.714024 
3.15723 2.21973 | -0.00293875 -11.6178 -10.6287 -0.62522 
3.18848 2.18848 | -0.00295828 -11.7824 12.2595 
3.24902 2.12402 | -0.00295731 -12.1124 61.4403 
3.18652 2.12402 | -0.00422952 -11.0553 4.11379 
3.15527 2.09277 | -0.00540408 -10.2177 -24.8542 -0.88633 
3.18652 2.06152 | -0.00534549 -10.4013 -2.13621 -0.902288 
3.18848 2.00098 | -0.00631351 -9.81863 -6.49049 -0.929193 
3.21973 2.03223 | -0.00517557 -10.6563 24.8222 
3.25098 2.00098 | -0.00503885 -10.8774 50.9763 
3.35449 2.02637 | -0.00234265 -13.006 144.159 
3.38184 2.12207 | -3.05016e-05 -14.5182 172.699 
3.44824 2.12793 | 0.00169162 
3.4502 2.20215 | 0.0031729 
3.37012 2.22559 | 0.00171001 
3.35645 2.18066 | 0.000490678 
3.29785 2.17871 | -0.000868468 -13.5643 112.253 
3.25098 2.25098 | -0.000408965 -13.5349 75.9763 
3.28223 2.28223 | 0.000924287 
3.25098 2.31348 | 0.000943818 
3.31348 2.31348 | 0.0022966 
3.37598 2.25098 | 0.00237473 
3.45215 2.31152 | 0.0055336 
3.37598 2.37598 | 0.00515842 
3.37598 2.49902 | 0.00820383 
3.24902 2.49902 | 0.00537912 
3.18066 2.42871 | 0.00221433 
3.23535 2.36621 | 0.00182001 
3.2373 2.30371 | 0.000441788 
3.21191 2.26855 | -0.000842208 -13.0654 41.2625 
3.17676 2.30762 | -0.000691283 -12.9291 14.1079 
3.12598 2.33105 | -0.00113283 -12.3889 -22.3349 -0.357902 
3.11816 2.35254 | -0.000786285 -12.5187 -25.2943 -0.311259 
3.00879 2.38965 | -0.00180597 -11.3431 -60.8084 -0.243368 
3.0752 2.38184 | -0.00087297 -12.2109 -45.4005 -0.255667 
3.07324 2.44043 | 0.000512177 
3.00098 2.50098 | 0.000841035 
3.04004 2.59277 | 0.00395483 
3.06348 2.50488 | 0.00198311 
3.22168 2.54395 | 0.00600018 
3.16895 2.58691 | 0.00612386 
3.18262 2.69043 | 0.00936917 
3.02441 2.70215 | 0.00686108 
3.05566 2.87207 | 0.0127798 
3.10449 2.93457 | 0.0157684 
3.2334 2.80371 | 0.013898 
3.31934 2.88379 | 0.0183806 
3.47754 2.78027 | 0.0187937 
3.36035 2.62207 | 0.011187 
3.38379 2.50684 | 0.00859177 
3.50098 2.50098 | 0.0113508 
3.67871 2.57324 | 0.0182238 
3.53027 2.68457 | 0.0172358 
3.59668 2.96191 | 0.0280506 
3.69824 2.76465 | 0.0244285 
3.96387 2.7959 | 0.0340812 
3.99707 2.53027 | 0.0274909 
3.87402 2.34277 | 0.0185829 
3.73926 2.40918 | 0.0158143 
3.58105 2.3623 | 0.0100826 
3.67871 2.29785 | 0.0114186 
3.69238 2.22949 | 0.0103706 
3.60254 2.19629 | 0.00709708 
3.62207 2.09277 | 0.00569328 
3.6416 2.02441 | 0.00507874 
3.77441 2.00293 | 0.00873476 
3.77832 2.11816 | 0.0108412 
3.86035 2.14746 | 0.0140445 
3.99902 1.99902 | 0.0162492 
3.86426 1.94434 | 0.0107379 
3.85254 1.82129 | 0.00866885 
3.90723 1.77441 | 0.00994574 
3.9541 1.69238 | 0.0106931 
3.95215 1.57715 | 0.00962265 
3.84082 1.5791 | 0.00586009 
3.75293 1.67285 | 0.00385179 
3.83691 1.7002 | 0.00679683 
3.71973 1.74902 | 0.00360996 
3.68066 1.66113 | 0.0015501 
3.74121 1.60059 | 0.002858 
3.72363 1.55371 | 0.00196568 
3.70996 1.50293 | 0.00121748 
3.65723 1.55371 | -1.37932e-05 -15.1073 87.984 
3.61035 1.59668 | -0.00103554 -14.382 125.067 
3.52441 1.62988 | -0.00311128 -12.7791 161.234 
3.5166 1.7666 | -0.00195523 -13.775 175.85 
3.51855 1.83105 | -0.00113184 -14.3958 182.093 
3.5791 1.83301 | 0.0005262 
3.64551 1.77246 | 0.00167204 
3.70996 1.8291 | 0.00425751 
3.65137 1.89355 | 0.00337485 
3.70801 1.96582 | 0.00610568 
3.60449 1.97559 | 0.00324132 
3.53223 1.91309 | 0.000333192 
3.52832 1.96582 | 0.00100916 
3.47168 1.96973 | -0.000403518 -14.7401 194.596 
3.44629 1.85254 | -0.00270956 -13.1058 176.777 
3.33887 1.84863 | -0.00532257 -10.992 114.296 
3.2959 1.78027 | -0.00712289 -9.58561 70.6473 
3.27832 1.91699 | -0.00573148 -10.5351 68.208 
3.37207 1.94824 | -0.00316385 -12.5626 148.887 
3.22559 1.99316 | -0.00569064 -10.3627 26.3563 
3.24316 1.90723 | -0.00661639 -9.82612 34.2405 
3.18848 1.90332 | -0.00778255 -8.86544 -16.2561 -0.864176 
3.18652 1.90723 | -0.00776602 -8.87043 -17.5659 -0.870427 
3.12012 1.96387 | -0.00819891 -8.35487 -62.909 -0.960999 
3.02441 1.93066 | -0.0103647 -6.60633 -105.178 -0.961928 
3.1123 1.83691 | -0.0101204 -7.02745 -80.5135 -0.795768 
3.02832 1.80176 | -0.0120177 -5.45918 -117.462 -0.741842 
3.16309 1.76465 | -0.0100364 -7.17919 -51.4721 -0.625039 
3.19824 1.8584 | -0.00820024 -8.60484 -12.1236 -0.790511 
3.20215 1.74902 | -0.00944272 -7.68355 -19.5588 -0.573852 
3.17676 1.64355 | -0.010992 -6.36956 -52.2984 -0.368259 
3.11426 1.71191 | -0.0115208 -5.94864 -91.8116 -0.525877 
3.11816 1.5752 | -0.012662 -4.88568 -103.029 -0.259203 
3.17676 1.50488 | -0.0120299 -5.27806 -66.1656 -0.155185 
3.19434 1.61621 | -0.0108806 -6.43617 -39.8157 -0.3138 
3.19629 1.55566 | -0.0113091 -5.98847 -44.1375 -0.217521 
3.25488 1.55371 | -0.0101211 -6.97068 9.9305 
3.33887 1.57715 | -0.00810741 -8.66686 87.1479 
3.25293 1.65137 | -0.00937607 -7.71915 17.856 
3.3252 1.69629 | -0.00737633 -9.38893 87.8525 
3.39355 1.65527 | -0.00618153 -10.3359 133.183 
3.49316 1.60059 | -0.00417258 -11.8876 159.918 
3.49707 1.43848 | -0.00510738 -10.7371 143.821 
3.43848 1.34473 | -0.0069523 -8.89027 123.386 
3.41895 1.25293 | -0.00761371 -7.90657 106.235 
3.32129 1.37402 | -0.00962427 -6.8435 52.327 
3.31152 1.26074 | -0.0101083 -5.91877 32.5851 
3.30176 1.31543 | -0.0102281 -6.09376 29.4274 
3.25293 1.42871 | -0.0108903 -6.00465 -4.40967 -0.0776535 
3.19824 1.49512 | -0.0116642 -5.55916 -48.4517 -0.141802 
3.12207 1.4541 | -0.0133522 -4.02937 -112.617 -0.107454 
3.12402 1.33301 | -0.0137849 -3.21608 -123.441 -0.031998 
3.16504 1.25098 | -0.013161 -3.33816 -101.261 -0.0101568 
3.20996 1.24902 | -0.0122758 -4.06685 -62.4761 -0.00950284 
3.1123 1.20605 | -0.0141766 -2.22824 -143.599 -0.00476731 
3.1123 1.09082 | -0.0140578 -1.56654 -155.123 -0.000180231 
3.16309 1.00098 | -0.0128286 -1.89911 -127.839 -2.3406e-12 
3.25293 1.02441 | -0.0111051 -3.52518 -44.8394 -8.4476e-07 
3.27246 1.12988 | -0.0109491 -4.43573 -15.9549 -0.000661737 
3.25879 1.20801 | -0.011289 -4.65203 -20.9618 -0.00441457 
3.32324 1.20605 | -0.0098829 -5.79593 37.1846 
3.39941 1.13965 | -0.00807764 -6.84672 84.9649 
3.45215 1.21582 | -0.00681874 -8.33954 114.839 
3.4834 1.10059 | -0.00593005 -8.30927 109.238 
3.53027 1.02832 | -0.00450899 -8.90567 100.136 
3.57715 1.09277 | -0.00341965 -10.259 92.0206 
3.64746 1.02832 | -0.00125383 -11.4917 42.9667 
3.68457 1.05566 | -0.000252181 -12.4929 15.5593 
3.71582 1.03027 | 0.000765183 
3.71191 1.08691 | 0.000486726 
3.74512 1.11621 | 0.00144408 
3.65918 1.10645 | -0.00112042 -12.1778 41.7149 
3.64746 1.1416 | -0.00151446 -12.1062 54.2948 
3.67871 1.1748 | -0.000627792 -13.0203 32.4929 
3.70215 1.14355 | 9.636e-05 
3.7002 1.21387 | 7.78275e-06 
3.74902 1.22949 | 0.00150343 
3.66309 1.24316 | -0.00107516 -13.071 52.2652 
3.62207 1.22363 | -0.00227158 -12.0148 80.3998 
3.53809 1.18262 | -0.00459224 -9.92499 113.999 
3.5166 1.2666 | -0.00512125 -9.98348 125.85 
3.52246 1.39355 | -0.00463634 -10.9514 137.871 
3.63965 1.40332 | -0.00136073 -13.593 86.2411 
3.65332 1.4502 | -0.000752624 -14.2401 80.6801 
3.66699 1.49707 | -9.68315e-05 -14.9007 74.4874 
3.71777 1.44629 | 0.00114295 
3.72559 1.36621 | 0.00105039 
3.71387 1.31738 | 0.000555726 
3.68066 1.34473 | -0.000366882 -14.1362 47.8213 
3.68652 1.28223 | -0.000334869 -13.8628 36.524 
3.62598 1.28027 | -0.00210147 -12.4575 83.4776 
3.71777 1.25098 | 0.000562348 
3.78027 1.25098 | 0.00249863 
3.81348 1.31738 | 0.00367085 
3.77246 1.37207 | 0.00252242 
3.78613 1.45996 | 0.00333397 
3.85059 1.38379 | 0.00508212 
3.98145 1.37793 | 0.00955206 
3.97559 1.28027 | 0.00909149 
3.87793 1.22363 | 0.00566007 
3.84863 1.13184 | 0.00472636 
3.85645 1.0166 | 0.00527446 
3.99902 0.999023 | 0.0102688 
3.96777 0.874023 | 0.00981284 
3.81934 0.864258 | 0.00484972 
3.80762 0.760742 | 0.0052738 
3.7627 0.911133 | 0.00275461 
3.8291 0.948242 | 0.00467354 
3.73145 0.973633 | 0.00146567 
3.7334 0.918945 | 0.00180303 
3.70801 0.889648 | 0.00120406 
3.66504 0.924805 | -0.000279281 -11.3906 18.8508 
3.59473 0.999023 | -0.00264346 -10.1559 74.1378 
3.56152 0.924805 | -0.00320521 -9.07118 81.431 
3.62012 0.860352 | -0.00117906 -10.0781 45.3404 
3.55957 0.811523 | -0.00250655 -8.53712 70.7858 
3.62207 0.762695 | -0.000364806 -9.72587 34.306 
3.6377 0.803711 | -0.000259872 -10.2402 27.6882 
3.6416 0.858398 | -0.000550933 -10.5564 30.3264 
3.67285 0.819336 | 0.000641969 
3.74316 0.770508 | 0.00315819 
3.71387 0.674805 | 0.00317624 
3.65527 0.723633 | 0.000947465 
3.62207 0.700195 | 0.000220887 
3.57715 0.723633 | -0.00126536 -8.5827 55.1065 
3.53809 0.688477 | -0.0019787 -7.61353 64.585 
3.52832 0.635742 | -0.00167178 -7.231 61.2145 
3.57129 0.643555 | -0.000599349 -8.18089 49.5797 
3.61816 0.665039 | 0.000473725 
3.56934 0.569336 | 0.000228181 
3.54199 0.602539 | -0.000920974 -7.41972 55.0761 
3.51074 0.584961 | -0.00153682 -6.70505 58.1578 
3.50684 0.530273 | -0.000936462 -6.47071 52.8911 
3.5752 0.50293 | 0.00127069 
3.6084 0.545898 | 0.00161435 
3.65137 0.59668 | 0.00220462 
3.71582 0.538086 | 0.00485841 
3.78223 0.575195 | 0.00643822 
3.81348 0.670898 | 0.00633255 
3.96387 0.651367 | 0.0116223 
3.99902 0.499023 | 0.0147785 
3.87402 0.375977 | 0.0123137 
3.98145 0.249023 | 0.018279 
3.84473 0.112305 | 0.0163821 
3.74902 0.249023 | 0.0105383 
3.74121 0.100586 | 0.0133404 
3.60059 0.104492 | 0.00911778 
3.52246 0.15332 | 0.00594441 
3.50098 0.250977 | 0.00343186 
3.62402 0.25293 | 0.00674785 
3.62598 0.375977 | 0.00462424 
3.69434 0.444336 | 0.00554068 
3.62402 0.499023 | 0.00269211 
3.56152 0.436523 | 0.00186643 
3.50098 0.438477 | 0.00022458 
3.53223 0.469727 | 0.000581269 
3.49902 0.499023 | -0.0007117 -6.22722 49.8992 
3.43457 0.428711 | -0.00130949 -4.75109 30.3542 
3.37402 0.499023 | -0.00380301 -3.73326 5.28344 
3.31152 0.499023 | -0.00523148 -2.56766 -43.5867 -0.130935 
3.31152 0.436523 | -0.00431619 -2.42148 -49.8367 -0.201773 
3.37402 0.374023 | -0.00189432 -3.46043 -7.21656 -0.265317 
3.31152 0.311523 | -0.00225125 -2.18771 -62.3367 -0.397303 
3.31348 0.250977 | -0.00109524 -2.13817 -66.6906 -0.507304 
3.34473 0.282227 | -0.00097293 -2.7567 -37.7148 -0.429634 
3.37598 0.250977 | 0.000335664 
3.43262 0.327148 | 0.00031215 
3.49902 0.249023 | 0.00341818 
3.49902 0.124023 | 0.00595187 
3.43066 0.0478516 | 0.0059198 
3.37402 0.124023 | 0.00286057 
3.31152 0.0478516 | 0.0031293 
3.25098 0.125977 | 8.07808e-05 
3.31348 0.188477 | 0.000130097 
3.34473 0.219727 | 0.000213349 
3.31152 0.249023 | -0.00110159 -2.10013 -68.5867 -0.51229 
3.24902 0.249023 | -0.00245193 -0.988779 -126.06 -0.552549 
3.21777 0.217773 | -0.00249368 -0.416981 -158.428 -0.634193 
3.18652 0.249023 | -0.00372415 0.0683165 
3.18652 0.186523 | -0.00249637 0.136371 
3.18848 0.125977 | -0.00119388 0.15146 
3.21973 0.157227 | -0.00122781 -0.393279 -162.678 -0.74895 
3.24902 0.124023 | 8.17574e-05 
3.18652 0.0615234 | 0.000193574 
3.15527 0.0302734 | 0.000308076 
3.12598 0.0634766 | -0.00100882 1.1856 
3.12402 0.124023 | -0.00238455 1.18774 
3.00488 0.100586 | -0.00393452 2.96228 
3.00098 0.250977 | -0.00707791 2.88451 
3.15527 0.268555 | -0.00469862 0.551247 
3.1748 0.297852 | -0.00485884 0.193725 
3.20215 0.270508 | -0.00381743 -0.218776 -167.41 -0.532857 
3.19043 0.334961 | -0.00520756 -0.121628 -171.383 -0.405662 
3.17285 0.360352 | -0.0059855 0.122723 
3.12988 0.37793 | -0.00709518 0.777401 
3.18066 0.379883 | -0.00615706 -0.0411081 -175.348 -0.324122 
3.20215 0.432617 | -0.00656822 -0.503733 -151.199 -0.233353 
3.19238 0.489258 | -0.00760022 -0.471883 -154.236 -0.160066 
3.15332 0.499023 | -0.00849812 0.140302 
3.09277 0.413086 | -0.00833722 1.28067 
3.00098 0.500977 | -0.011198 2.41454 
3.02441 0.637695 | -0.0125415 1.69569 
3.07324 0.706055 | -0.0124347 0.754767 
3.12793 0.641602 | -0.0107714 0.13597 
3.14746 0.692383 | -0.0109464 -0.342003 -170.885 -0.0230713 
3.21582 0.688477 | -0.00956453 -1.45041 -113.159 -0.0230219 
3.21973 0.616211 | -0.00869348 -1.28077 -116.779 -0.0521976 
3.27051 0.518555 | -0.00639645 -1.8819 -78.9117 -0.118699 
3.34277 0.581055 | -0.00560976 -3.36518 -9.3628 -0.0632349 
3.35449 0.538086 | -0.00479018 -3.46446 -4.66932 -0.0904407 
3.40527 0.526367 | -0.00343535 -4.4065 26.8177 
3.46191 0.583008 | -0.00276894 -5.69136 54.0151 
3.38379 0.655273 | -0.00551916 -4.37118 27.2557 
3.45605 0.698242 | -0.00420566 -5.94174 64.1295 
3.3584 0.74707 | -0.00702968 -4.2095 19.118 
3.37207 0.661133 | -0.00585873 -4.16619 20.1765 
3.30762 0.657227 | -0.00728581 -2.95391 -31.1933 -0.0303013 
3.28223 0.754883 | -0.00880656 -2.84202 -44.3877 -0.00826905 
3.31543 0.84082 | -0.00876807 -3.7838 -6.01423 -0.00141284 
3.35059 0.807617 | -0.00772188 -4.29785 19.3398 
3.37598 0.770508 | -0.00682616 -4.6322 33.7338 
3.4541 0.823242 | -0.00535283 -6.37773 76.1163 
3.38379 0.899414 | -0.00758292 -5.32009 51.6698 
3.46387 0.954102 | -0.00592174 -7.15707 91.5503 
3.34668 0.97168 | -0.00882996 -4.95447 32.7486 
3.35059 0.913086 | -0.00843832 -4.75155 29.8866 
3.28418 0.918945 | -0.00995563 -3.56336 -26.1806 -9.89884e-05 
3.23145 0.979492 | -0.011375 -2.92947 -69.5395 -4.30031e-07 
3.24121 0.844727 | -0.0103966 -2.48255 -73.848 -0.00139858 
3.12207 0.858398 | -0.0128309 -0.585465 -172.187 -0.00105968 
3.11426 0.811523 | -0.0126322 -0.268443 -181.851 -0.00333589 
3.0498 0.807617 | -0.0137387 0.715984 
3.01074 0.883789 | -0.0149271 0.952849 
3.0752 0.881836 | -0.013828 0.0278234 
3.07715 0.938477 | -0.0141222 -0.259129 -188.889 -3.8478e-05 
3.05566 0.993164 | -0.0147506 -0.205011 -191.615 -5.89889e-09 
2.99902 0.999023 | -0.0157117 0.573993 
2.88379 0.967773 | -0.017285 2.23435 
2.78418 0.899414 | -0.0181838 3.70723 
2.75488 0.793945 | -0.0177722 4.46685 
2.9209 0.821289 | -0.0158688 2.42445 
2.90527 0.709961 | -0.0151245 3.04878 
2.97559 0.540039 | -0.0121292 2.6614 
2.85449 0.586914 | -0.0144577 4.0683 
2.80566 0.686523 | -0.0161951 4.31411 
2.74121 0.649414 | -0.0165395 5.13042 
2.54004 0.59082 | -0.0176327 7.10204 
2.62207 0.782227 | -0.0189732 5.783 
2.70605 0.942383 | -0.0192754 4.31789 
2.42285 0.924805 | -0.021246 6.62015 
2.25879 0.780273 | -0.0207037 8.01285 
2.15918 0.975586 | -0.0219797 7.44462 
2.16895 0.758789 | -0.0205437 8.36239 
2.05566 0.749023 | -0.0202579 8.57589 
2.18652 0.598633 | -0.0188818 8.86249 
2.33887 0.72168 | -0.0200193 7.90051 
2.4541 0.524414 | -0.0172902 7.88047 
2.41699 0.336914 | -0.01458 8.50871 
2.25098 0.483398 | -0.0173388 8.97839 
2.20605 0.213867 | -0.0127751 9.5908 
2.3623 0.000976563 | -0.00786 9.08844 
2.4248 0.245117 | -0.0128766 8.59661 
2.53418 0.0634766 | -0.00846638 8.00834 
2.68848 0.198242 | -0.0100787 6.61008 
2.59082 0.334961 | -0.0134897 7.29542 
2.71191 0.46582 | -0.0144892 5.93793 
