1164 1
0.827637 0.585449 | -4.53278 
0.815918 0.611816 | -6.18009 
0.787598 0.617676 | -6.20191 
0.777832 0.592285 | -5.47574 
0.787598 0.565918 | -4.06571 
0.79834 0.557129 | -3.40676 
0.766113 0.550293 | -2.54179 
0.76709 0.527832 | -2.74604 
0.782715 0.529785 | -2.75563 
0.843262 0.515137 | -4.6009 
0.825684 0.550293 | -2.48826 
0.86377 0.562012 | -1.29517 
0.854004 0.506348 | -5.40338 
0.902832 0.508301 | -5.20922 
0.91748 0.516113 | -4.625 
0.908691 0.558105 | -2.39069 
0.879395 0.567871 | -0.770311 
0.883301 0.598145 | -1.72204 
0.915527 0.589355 | -1.50733 
0.963379 0.572754 | -1.58824 
0.94873 0.61377 | -2.44522 
0.972168 0.568848 | -1.17595 
0.955566 0.540527 | -2.18528 
0.999512 0.499512 | -0.317393 
0.953613 0.460449 | -3.30642 
0.952637 0.480957 | -3.52331 
0.933105 0.48584 | -4.4965 
0.896973 0.499512 | -5.56097 
0.888184 0.465332 | -5.79634 
0.913574 0.459473 | -4.68586 
0.929199 0.412598 | -1.55576 
0.885254 0.39502 | -1.78335 
0.960449 0.39209 | -0.849207 
0.994629 0.434082 | -2.34406 
0.970215 0.35791 | -1.04429 
0.956543 0.32666 | -2.94406 
0.991699 0.317871 | -1.62501 
0.998535 0.293457 | -2.56827 
0.975098 0.275879 | -3.77692 
0.937988 0.278809 | -3.7726 
0.934082 0.312012 | -3.63415 
0.931152 0.275879 | -3.65649 
0.89502 0.278809 | -3.16594 
0.882324 0.296387 | -3.16247 
0.885254 0.32373 | -2.68712 
0.92041 0.32666 | -3.2985 
0.921387 0.351074 | -2.43354 
0.903809 0.366699 | -1.23793 
0.872559 0.35791 | -0.370083 
0.82373 0.368652 | -3.46015 
0.846191 0.342285 | -0.179414 
0.866699 0.253418 | -2.58933 
0.828613 0.252441 | -3.0052 
0.833496 0.294434 | -2.82482 
0.793457 0.302246 | -3.09231 
0.797363 0.263184 | -3.55383 
0.762207 0.26416 | -4.66141 
0.76709 0.303223 | -4.80135 
0.77002 0.330566 | -3.65831 
0.809082 0.32959 | -1.11428 
0.811035 0.369629 | -4.11687 
0.751465 0.354004 | -3.92967 
0.774902 0.395996 | -6.65249 
0.755371 0.406738 | -6.13066 
0.765137 0.424316 | -7.7621 
0.779785 0.413574 | -7.97029 
0.790527 0.429199 | -8.74934 
0.804199 0.407715 | -7.684 
0.785645 0.39209 | -6.61889 
0.825684 0.395996 | -5.91922 
0.859863 0.39209 | -3.24742 
0.864746 0.424316 | -5.24605 
0.824707 0.41748 | -7.44453 
0.819824 0.443848 | -8.39633 
0.833496 0.458496 | -7.80398 
0.850098 0.438965 | -6.86001 
0.86084 0.45752 | -6.72772 
0.849121 0.472168 | -7.05592 
0.865723 0.490723 | -6.21243 
0.839355 0.496582 | -5.9997 
0.82666 0.477051 | -7.30324 
0.809082 0.490723 | -6.39511 
0.786621 0.48291 | -6.93658 
0.799316 0.467285 | -8.09701 
0.793457 0.441895 | -8.87517 
0.776855 0.468262 | -7.81403 
0.760254 0.445801 | -7.83451 
0.755371 0.475098 | -6.77698 
0.77002 0.487793 | -6.29414 
0.729004 0.474121 | -5.56243 
0.69873 0.472168 | -4.02611 
0.713379 0.452637 | -4.19699 
0.748535 0.422363 | -6.33448 
0.747559 0.38916 | -4.31433 
0.70459 0.388184 | -2.30229 
0.709473 0.434082 | -2.80743 
0.67627 0.415527 | -5.79837 
0.679199 0.381348 | -6.31396 
0.665527 0.39502 | -8.09833 
0.651855 0.390137 | -10.0034 
0.644043 0.384277 | -10.7417 
0.632324 0.382324 | -11.6411 
0.634277 0.394043 | -11.935 
0.640137 0.404785 | -11.4208 
0.628418 0.409668 | -12.4731 
0.638184 0.411621 | -11.5125 
0.654785 0.421387 | -9.02225 
0.654785 0.433105 | -8.37125 
0.634277 0.429199 | -11.0898 
0.625488 0.468262 | -7.47837 
0.684082 0.447754 | -3.99949 
0.675293 0.489746 | -3.37094 
0.632324 0.469238 | -6.90778 
0.61084 0.48877 | -4.89916 
0.602051 0.473145 | -7.76088 
0.616699 0.45459 | -9.87577 
0.614746 0.439941 | -11.6317 
0.603027 0.441895 | -11.8255 
0.600098 0.45459 | -10.4527 
0.592285 0.461426 | -9.64528 
0.592285 0.45752 | -10.1536 
0.57959 0.444824 | -11.276 
0.568848 0.449707 | -10.3388 
0.563965 0.483887 | -6.45263 
0.562988 0.48584 | -6.19639 
0.536621 0.486816 | -5.57183 
0.510254 0.471191 | -4.83305 
0.510254 0.440918 | -4.7545 
0.558105 0.463379 | -8.53663 
0.54834 0.431152 | -9.40027 
0.543457 0.412598 | -8.64221 
0.502441 0.416504 | -3.07026 
0.51709 0.385254 | -3.37548 
0.541504 0.398926 | -7.861 
0.558105 0.390137 | -9.73799 
0.568848 0.382324 | -10.4462 
0.578613 0.381348 | -11.2619 
0.58252 0.385254 | -11.8583 
0.584473 0.39209 | -12.4311 
0.592285 0.400879 | -13.2028 
0.580566 0.404785 | -12.6601 
0.57373 0.394043 | -11.6923 
0.569824 0.410645 | -11.8546 
0.562988 0.422363 | -11.1665 
0.57373 0.428223 | -11.9712 
0.578613 0.430176 | -12.2068 
0.592285 0.434082 | -12.49 
0.590332 0.414551 | -13.2421 
0.585449 0.410645 | -13.0388 
0.593262 0.408691 | -13.3633 
0.599121 0.413574 | -13.4586 
0.606934 0.409668 | -13.4847 
0.605957 0.415527 | -13.4099 
0.598145 0.42041 | -13.2844 
0.596191 0.428223 | -12.9125 
0.604004 0.435059 | -12.4162 
0.61084 0.424316 | -12.9618 
0.615723 0.432129 | -12.2576 
0.620605 0.427246 | -12.3264 
0.61377 0.42041 | -13.0404 
0.614746 0.409668 | -13.284 
0.620605 0.401855 | -13.0186 
0.61377 0.39502 | -13.1353 
0.611816 0.404785 | -13.3882 
0.604004 0.399902 | -13.4075 
0.595215 0.402832 | -13.347 
0.603027 0.391113 | -13.0595 
0.603027 0.385254 | -12.7027 
0.594238 0.381348 | -12.1863 
0.61084 0.375488 | -11.9321 
0.616699 0.38916 | -12.8005 
0.617676 0.382324 | -12.3641 
0.609863 0.359863 | -10.1911 
0.598145 0.36377 | -10.4901 
0.599121 0.354004 | -9.21295 
0.61377 0.358887 | -10.0727 
0.608887 0.316895 | -3.25096 
0.584473 0.32373 | -4.35141 
0.587402 0.346191 | -7.68847 
0.550293 0.36377 | -6.804 
0.526855 0.373535 | -4.2598 
0.527832 0.356934 | -3.66042 
0.519043 0.318848 | -3.13488 
0.559082 0.336426 | -5.25544 
0.543457 0.283691 | -4.85856 
0.512207 0.293457 | -3.37006 
0.505371 0.269043 | -2.90258 
0.534668 0.278809 | -4.79409 
0.581543 0.251465 | -6.96134 
0.57373 0.294434 | -3.4869 
0.608887 0.286621 | -2.05447 
0.618652 0.278809 | -3.39039 
0.633301 0.257324 | -6.33495 
0.653809 0.278809 | -5.45527 
0.67041 0.254395 | -6.54553 
0.67334 0.273926 | -6.60124 
0.674316 0.284668 | -6.75956 
0.653809 0.282715 | -5.34585 
0.644043 0.32373 | -5.88479 
0.630371 0.342285 | -7.77161 
0.640137 0.367676 | -10.1555 
0.646973 0.346191 | -8.05709 
0.67041 0.36377 | -7.58184 
0.687012 0.351074 | -6.67661 
0.671387 0.324707 | -7.14822 
0.691895 0.315918 | -7.69487 
0.710449 0.33252 | -6.90969 
0.708496 0.370605 | -3.73982 
0.746582 0.369629 | -3.66186 
0.72998 0.319824 | -6.80321 
0.746582 0.297363 | -6.3485 
0.721191 0.304199 | -7.60272 
0.69873 0.309082 | -7.8554 
0.70459 0.294434 | -7.84827 
0.688965 0.275879 | -7.13818 
0.714355 0.259277 | -6.12616 
0.749512 0.249512 | -4.08823 
0.712402 0.236816 | -4.36138 
0.708496 0.213379 | -3.44333 
0.721191 0.214355 | -2.27568 
0.721191 0.172363 | -5.46401 
0.742676 0.156738 | -6.93816 
0.730957 0.140137 | -8.19373 
0.712402 0.153809 | -7.01746 
0.702637 0.125488 | -7.92003 
0.691895 0.171387 | -6.22543 
0.717285 0.181152 | -4.65896 
0.666504 0.163574 | -7.70791 
0.686035 0.14502 | -7.12636 
0.657715 0.141113 | -7.73477 
0.652832 0.140137 | -7.94279 
0.625488 0.144043 | -9.72313 
0.631348 0.156738 | -9.85175 
0.643066 0.163574 | -9.3038 
0.644043 0.17627 | -9.47954 
0.635254 0.183105 | -10.1078 
0.630371 0.193848 | -10.321 
0.631348 0.210449 | -9.85879 
0.643066 0.210449 | -9.25727 
0.650879 0.202637 | -8.91476 
0.677246 0.188965 | -6.78683 
0.671387 0.210449 | -7.05594 
0.684082 0.220215 | -5.82251 
0.666504 0.237793 | -6.92667 
0.650879 0.223145 | -8.31329 
0.634277 0.245605 | -7.47391 
0.598145 0.240723 | -8.15068 
0.619629 0.229004 | -9.13649 
0.615723 0.214355 | -10.1127 
0.619629 0.190918 | -10.7702 
0.606934 0.191895 | -10.9559 
0.598145 0.206543 | -10.4236 
0.590332 0.214355 | -9.84684 
0.591309 0.199707 | -10.503 
0.581543 0.20166 | -10.0167 
0.567871 0.199707 | -9.18772 
0.574707 0.227051 | -8.46586 
0.592285 0.244629 | -7.72178 
0.552246 0.241699 | -6.50336 
0.537598 0.221191 | -5.73225 
0.501465 0.233887 | -1.92765 
0.510254 0.20166 | -2.53603 
0.553223 0.209473 | -7.57444 
0.559082 0.193848 | -8.60924 
0.552246 0.158691 | -8.7344 
0.510254 0.184082 | -2.70009 
0.508301 0.152832 | -3.1314 
0.537598 0.152832 | -7.1856 
0.559082 0.135254 | -9.39538 
0.57666 0.13916 | -10.381 
0.593262 0.135254 | -10.4913 
0.588379 0.151855 | -10.8756 
0.57373 0.146973 | -10.3723 
0.577637 0.163574 | -10.5878 
0.565918 0.187012 | -9.40953 
0.581543 0.182129 | -10.5577 
0.589355 0.17041 | -10.9882 
0.600098 0.162598 | -11.0756 
0.601074 0.172363 | -11.1333 
0.609863 0.17334 | -11.0571 
0.622559 0.17334 | -10.6723 
0.622559 0.161621 | -10.4594 
0.615723 0.148926 | -10.3899 
0.60498 0.14209 | -10.5265 
0.600098 0.127441 | -10.0659 
0.624512 0.137207 | -9.4798 
0.601074 0.114746 | -9.3867 
0.611816 0.106934 | -8.48813 
0.623535 0.0688477 | -5.54129 
0.600098 0.0854492 | -7.47633 
0.588379 0.0766602 | -7.08056 
0.562988 0.0766602 | -7.04351 
0.572754 0.0991211 | -8.70401 
0.590332 0.122559 | -10.0071 
0.550293 0.124512 | -8.58014 
0.539551 0.108887 | -7.36843 
0.513184 0.102051 | -4.63058 
0.513184 0.0756836 | -4.52232 
0.541504 0.0795898 | -6.44277 
0.547363 0.0385742 | -3.93474 
0.500488 0.050293 | -3.91143 
0.502441 0.0170898 | -3.81557 
0.544434 0.0249023 | -2.90029 
0.58252 0.012207 | -2.69484 
0.574707 0.0522461 | -5.21 
0.605957 0.0541992 | -5.06143 
0.604004 0.0200195 | -3.38288 
0.641113 0.0180664 | -3.38176 
0.679199 0.0229492 | -3.13443 
0.684082 0.0483398 | -4.62949 
0.63623 0.0356445 | -3.88981 
0.654785 0.0913086 | -5.91316 
0.635254 0.108887 | -7.38175 
0.653809 0.119629 | -7.10699 
0.663574 0.108887 | -6.55889 
0.685059 0.11377 | -7.1707 
0.671387 0.0678711 | -5.2466 
0.703613 0.0678711 | -6.44935 
0.69873 0.0874023 | -7.2247 
0.688965 0.114746 | -7.34688 
0.712402 0.10791 | -8.42453 
0.722168 0.118652 | -8.77805 
0.73877 0.10791 | -9.10697 
0.721191 0.0922852 | -8.40545 
0.736816 0.0756836 | -7.86546 
0.746582 0.0366211 | -4.6222 
0.727051 0.0493164 | -5.62279 
0.70459 0.0424805 | -4.63179 
0.715332 0.012207 | -2.24886 
0.750488 0.000488281 | -2.66708 
0.754395 0.0375977 | -4.72823 
0.790527 0.0317383 | -4.066 
0.810059 0.019043 | -3.68632 
0.820801 0.00439453 | -3.98087 
0.85498 0.0102539 | -3.18781 
0.858887 0.0424805 | -1.23407 
0.838379 0.0532227 | -2.06303 
0.814941 0.0708008 | -4.01602 
0.856934 0.0629883 | -1.96354 
0.858887 0.0961914 | -3.74354 
0.843262 0.108887 | -3.43463 
0.799316 0.121582 | -5.89185 
0.807129 0.0834961 | -5.00398 
0.770996 0.0805664 | -7.48662 
0.754395 0.065918 | -7.09633 
0.759277 0.102051 | -8.71358 
0.780762 0.11377 | -7.55811 
0.760254 0.127441 | -8.43706 
0.768066 0.14209 | -7.36316 
0.773926 0.130371 | -7.62743 
0.788574 0.146973 | -5.75885 
0.796387 0.180176 | -2.80561 
0.750488 0.17041 | -5.43767 
0.76709 0.218262 | -0.98634 
0.776855 0.228027 | -1.92604 
0.809082 0.19873 | -1.13591 
0.843262 0.223145 | -1.52052 
0.872559 0.181152 | -2.97941 
0.837402 0.184082 | -0.99026 
0.839355 0.152832 | -2.73112 
0.846191 0.132324 | -3.49894 
0.875488 0.125488 | -5.25031 
0.905762 0.128418 | -6.44716 
0.910645 0.152832 | -5.71016 
0.912598 0.180176 | -4.36363 
0.880371 0.180176 | -3.42096 
0.880371 0.212402 | -1.92465 
0.898926 0.222168 | -2.37445 
0.931152 0.221191 | -3.251 
0.937012 0.192871 | -3.87683 
0.939941 0.213379 | -3.46993 
0.963379 0.222168 | -3.69291 
0.992676 0.223145 | -3.80431 
0.992676 0.193848 | -3.07063 
0.972168 0.183105 | -3.35937 
0.962402 0.157715 | -4.02354 
0.964355 0.126465 | -4.51581 
0.999512 0.124512 | -2.06283 
0.993652 0.0932617 | -3.50795 
0.95459 0.0932617 | -5.4698 
0.938965 0.100098 | -6.19296 
0.933105 0.119629 | -6.35227 
0.899902 0.123535 | -6.38958 
0.902832 0.0922852 | -6.07869 
0.908691 0.0629883 | -4.66588 
0.937012 0.0620117 | -5.17561 
0.907715 0.0600586 | -4.41823 
0.905762 0.0336914 | -2.45902 
0.907715 0.00146484 | -3.28002 
0.937988 0.000488281 | -4.09143 
0.937988 0.0327148 | -3.96181 
0.969238 0.0317383 | -4.8858 
0.999512 0.0307617 | -5.27168 
0.983887 0.0151367 | -5.29311 
0.984863 0.000488281 | -5.40076 
0.606934 0.409668 | -13.4847 
0.603052 0.408337
