611 4
0.250977 -0.749023 | 0.0534738 
3.22754 0.624023 | -0.00862414 -1.43776 -108.737 -0.0478018 
3.26465 0.530273 | -0.0066799 -1.80947 -83.2282 -0.108833 
3.33301 0.571289 | -0.00571016 -3.15558 -18.1751 -0.0701433 
3.39355 0.518555 | -0.00361059 -4.15832 19.5106 
3.40527 0.647461 | -0.00492017 -4.76186 38.927 
3.34863 0.729492 | -0.00709265 -3.96103 10.0351 
3.30371 0.65918 | -0.00739336 -2.8895 -34.4568 -0.02978 
3.26855 0.764648 | -0.0091866 -2.63693 -56.1293 -0.00714683 
3.32324 0.84082 | -0.00859317 -3.92696 0.66117 
3.3916 0.774414 | -0.00648962 -4.94759 43.9459 
3.39941 0.897461 | -0.00719876 -5.61331 60.7461 
3.35254 0.983398 | -0.00874737 -5.12158 38.3967 
3.29199 0.926758 | -0.00982892 -3.73917 -18.2465 -6.53573e-05 
3.21973 0.985352 | -0.0116408 -2.75877 -79.8653 -1.13205e-07 
3.11816 0.866211 | -0.0129556 -0.558379 -173.927 -0.000846176 
3.05176 0.799805 | -0.0136435 0.718875 
3.00684 0.889648 | -0.015027 0.981602 
2.99902 0.999023 | -0.0157117 0.573993 
2.78223 0.887695 | -0.0181348 3.78084 
2.92871 0.842773 | -0.0159137 2.23472 
2.99121 0.55957 | -0.0121384 2.39429 
2.79785 0.676758 | -0.0161879 4.43439 
2.52832 0.643555 | -0.0183257 7.02624 
2.62988 0.948242 | -0.0200182 4.99687 
2.29395 0.860352 | -0.0212581 7.54946 
2.16113 0.77832 | -0.0207068 8.30524 
2.39941 0.520508 | -0.0174852 8.21482 
2.2041 0.264648 | -0.013751 9.53562 
2.51465 0.0419922 | -0.00810014 8.15627 
2.58691 0.305664 | -0.0130046 7.37428 
2.82324 0.307617 | -0.0106522 5.05699 
2.9834 0.174805 | -0.00585261 3.20783 
2.84082 0.0791016 | -0.00582936 5.07478 
2.99902 -0.000976563 | -0.00169217 3.06911 
2.85449 -0.0654297 | -0.00220328 4.91876 
2.83496 -0.19043 | 0.000864701 
2.97559 -0.202148 | 0.00317554 
2.8877 -0.459961 | 0.00978395 
2.86816 -0.291992 | 0.00422484 
2.64941 -0.442383 | 0.00649394 
2.53027 -0.43457 | 0.00530901 
2.54785 -0.274414 | 0.000448975 
2.56543 -0.209961 | -0.00128471 7.66958 
2.64551 -0.18457 | -0.00134488 7.02122 
2.49902 -0.000976563 | -0.0071824 8.27066 
2.24902 -0.250977 | -0.00142264 9.41188 
2.12402 -0.375977 | 0.00239475 
2.25098 -0.499023 | 0.00639279 
2.37207 -0.368164 | 0.00238747 
2.49902 -0.500977 | 0.00732736 
2.38965 -0.69043 | 0.0135969 
2.31348 -0.583008 | 0.00941994 
2.16504 -0.717773 | 0.0142908 
2.09863 -0.954102 | 0.0240043 
2.47559 -0.756836 | 0.0165515 
2.6709 -0.776367 | 0.0187777 
2.71777 -0.586914 | 0.0121115 
2.94824 -0.608398 | 0.0158017 
3.00098 -0.999023 | 0.0322727 
3.34277 -0.709961 | 0.0270388 
3.04395 -0.442383 | 0.0115966 
3.16895 -0.317383 | 0.00991306 
3.00293 -0.241211 | 0.00471785 
3.0127 -0.141602 | 0.00210368 
3.09277 -0.0966797 | 0.00228423 
3.21777 -0.225586 | 0.00818158 
3.33887 -0.0302734 | 0.00560591 
3.43066 -0.163086 | 0.0112254 
3.50098 -0.499023 | 0.0232922 
3.65137 -0.243164 | 0.0193919 
3.99902 -0.500977 | 0.0387981 
3.74902 -0.750977 | 0.0395578 
3.75098 -0.999023 | 0.0499123 
0.875977 0.858398 | -0.0038027 -0.61593 -170.892 -1.44346 
0.941176 0.941176
